INVENTORY_ID,PRODUCT_ID,WAREHOUSE_ID,STOCK_LEVEL,RESTOCK_DATE,SUPPLIER_ID,STORAGE_CONDITION,INVENTORY_STATUS,LAST_AUDIT_DATE,REORDER_LEVEL,QUANTITY_IN_STOCK,RATING,SALES_VOLUME,WEIGHT,DISCOUNTS,SAFETY_STOCK,AVERAGE_MONTHLY_DEMAND,LAST_RESTOCK_DATE,NEXT_RESTOCK_DATE
9185,prod-00524,8,1107,2024-03-29,74,Ambient,in-stock,2024-04-07 14:56:40.635 Z,426,1107,"1,7295136591552800",4596,"40,06299130251900","7,918212519080340",214,601,2024-02-09,2024-06-09
10148,prod-00524,34,2683,2024-08-25,43,Frozen,in-stock,2024-06-16 14:56:40.644 Z,454,2683,"3,80744606942561",3725,"12,6650326478368","27,444247054880000",123,931,2024-06-21,2024-09-26
10790,prod-00524,44,3271,2024-12-06,15,Temperature Controlled,backordered,2024-06-09 14:56:40.650 Z,753,3271,"2,67695139035023",8564,"24,977568065530000","14,584104827837500",412,491,2024-10-18,2025-01-25
11576,prod-00524,42,4373,2024-03-23,33,Ambient,in-stock,2024-03-14 14:56:40.655 Z,875,4373,"3,700189029513950",5209,"38,75124624124890","26,559541811714800",269,17,2024-02-09,2024-05-14
11977,prod-00524,13,3368,2024-09-12,69,Temperature Controlled,in-stock,2024-05-20 14:56:40.658 Z,843,3368,"3,2156602789365000",7993,"27,260925513433300","19,032775249980100",450,224,2024-06-17,2024-12-08
12445,prod-00524,3,1824,2024-06-09,65,Frozen,in-stock,2024-04-03 14:56:40.661 Z,880,1824,"4,740991278520080",4186,"30,033060748603700","12,12583528406710",262,969,2024-03-15,2024-08-26
13051,prod-00524,30,3003,2024-01-06,1,Temperature Controlled,backordered,2024-08-12 14:56:40.664 Z,315,3003,"3,237264728676750",7923,"4,950923988415910","1,0209872503506800",150,255,2023-10-31,2024-02-24
14195,prod-00524,49,4099,2024-10-09,87,Ambient,in-stock,2024-04-18 14:56:40.670 Z,617,4099,"4,608363211442840",1364,"6,1857072652223700","4,811545987205250",188,386,2024-07-10,2024-12-30
15026,prod-00524,4,233,2024-07-13,83,Temperature Controlled,in-stock,2024-04-28 14:56:40.675 Z,571,233,"1,9371428748473100",4465,"25,254853257382200","4,22138666203327",209,391,2024-02-27,2024-08-24
15104,prod-00524,29,2575,2024-11-23,98,Ambient,backordered,2024-04-11 14:56:40.676 Z,338,2575,"3,4748177532570700",4296,"42,06539243296720","3,3324339346872800",356,28,2024-07-23,2025-02-12
15269,prod-00524,30,1327,2024-04-01,86,Frozen,backordered,2024-02-29 14:56:40.677 Z,74,1327,"3,5908964286672600",6234,"31,442738869696700","17,13907230232",493,826,2024-02-09,2024-06-29
16159,prod-00524,8,3311,2024-07-29,99,Frozen,backordered,2024-04-14 14:56:40.682 Z,978,3311,"1,1158665588681800",8387,"34,80150408889170","12,898074827846100",302,561,2024-02-16,2024-09-07
16768,prod-00524,35,2968,2024-04-15,99,Temperature Controlled,in-stock,2024-04-02 14:56:40.703 Z,224,2968,"3,307837458328460",5110,"0,5958524363794410","8,711705952993800",336,820,2023-12-14,2024-05-21
16863,prod-00524,20,2540,2024-08-02,12,Ambient,in-stock,2024-03-02 14:56:40.704 Z,487,2540,"2,6530422768492900",6549,"47,31348673288780","29,155385972916000",265,101,2024-06-12,2024-10-26
16984,prod-00524,50,1392,2024-02-07,91,Temperature Controlled,backordered,2024-05-13 14:56:40.705 Z,320,1392,"3,4259571971769900",1929,"38,13196363139790","10,27135341914600",268,534,2023-12-10,2024-04-22
17185,prod-00524,3,4279,2024-10-17,10,Temperature Controlled,in-stock,2024-05-06 14:56:40.707 Z,699,4279,"4,206159687862710",469,"49,05810281926440","1,1750127531675200",400,506,2024-08-20,2024-12-28
17273,prod-00524,20,738,2024-05-01,56,Temperature Controlled,backordered,2024-07-06 14:56:40.708 Z,861,738,"3,3958588040503300",264,"15,083785032297200","25,806065764672200",478,486,2023-11-29,2024-06-14
38,prod-00083,37,2021,2024-10-02,35,Ambient,backordered,2024-07-22 14:56:40.567 Z,682,2021,"1,764585299016550",1734,"13,351565980789400","4,5823580691818000",343,264,2024-05-09,2024-12-13
1821,prod-00083,50,4872,2024-10-19,47,Temperature Controlled,backordered,2024-06-30 14:56:40.577 Z,833,4872,"2,123611132772500",6689,"13,84033851758050","13,809236544930900",72,825,2024-06-30,2025-01-07
2104,prod-00083,48,3203,2024-11-19,69,Frozen,in-stock,2024-03-21 14:56:40.578 Z,63,3203,"4,325750139908170",7963,"17,53927815001510","17,458282049072400",156,437,2024-09-23,2025-01-05
4001,prod-00083,14,4626,2024-09-14,33,Ambient,backordered,2024-08-19 14:56:40.588 Z,607,4626,"1,844989112896680",6351,"23,61259932606310","13,291440927335500",67,109,2024-06-02,2024-11-05
4192,prod-00083,32,998,2024-12-24,20,Ambient,in-stock,2024-07-13 14:56:40.590 Z,789,998,"1,8190449153468400",6304,"10,558741875401500","29,83501328797820",277,110,2024-07-23,2025-02-27
5134,prod-00083,6,2823,2024-12-02,97,Temperature Controlled,backordered,2024-08-04 14:56:40.595 Z,939,2823,"3,2010212356856600",9098,"42,674354869641100","2,465531692889180",254,457,2024-06-27,2025-02-15
8298,prod-00083,46,2351,2024-10-20,10,Frozen,in-stock,2024-03-02 14:56:40.627 Z,949,2351,"1,1499128297020400",355,"15,817423664380000","9,186452234648930",425,728,2024-05-19,2024-12-22
9918,prod-00083,4,563,2024-11-13,44,Ambient,in-stock,2024-03-30 14:56:40.642 Z,485,563,"1,0952541732435400",7429,"3,191407668701340","18,895011242434200",317,807,2024-07-24,2024-12-19
10294,prod-00083,50,2039,2024-06-13,48,Frozen,backordered,2024-07-06 14:56:40.645 Z,562,2039,"3,298742390651700",9760,"38,41756001543670","23,866840482098800",405,676,2024-02-08,2024-08-22
10577,prod-00083,36,3396,2024-10-22,66,Temperature Controlled,backordered,2024-07-25 14:56:40.648 Z,724,3396,"4,281401259137280",7477,"14,476683959013000","5,992984455321160",326,897,2024-07-06,2024-12-29
10628,prod-00083,44,3620,2024-11-24,41,Temperature Controlled,backordered,2024-05-26 14:56:40.648 Z,320,3620,"4,385184428820920",7813,"28,98239753951700","7,763665850381730",136,941,2024-08-26,2024-12-28
12607,prod-00083,29,3222,2024-10-23,98,Frozen,in-stock,2024-08-04 14:56:40.662 Z,643,3222,"4,0398888664558500",6101,"25,170387352942600","3,245603889392290",438,766,2024-06-14,2024-12-12
13638,prod-00083,47,1671,2024-07-24,13,Ambient,in-stock,2024-05-25 14:56:40.667 Z,352,1671,"4,775865844478640",8967,"47,48154372347620","19,155053338880500",110,626,2024-04-12,2024-09-16
13822,prod-00083,29,2047,2024-03-03,59,Temperature Controlled,in-stock,2024-03-27 14:56:40.668 Z,969,2047,"1,9821936222135600",7361,"48,05644932961140","26,444024043302600",285,255,2023-10-29,2024-04-28
13910,prod-00083,13,1041,2024-09-09,99,Frozen,in-stock,2024-05-14 14:56:40.669 Z,731,1041,"4,95751563015086",6389,"6,913629982114010","19,557495752367900",104,274,2024-04-27,2024-11-06
14385,prod-00083,47,297,2024-06-10,45,Frozen,in-stock,2024-06-14 14:56:40.672 Z,755,297,"4,560109689648040",6931,"47,85896375151220","0,3423737759432690",412,156,2024-04-01,2024-07-17
17318,prod-00083,23,3981,2024-06-26,68,Temperature Controlled,in-stock,2024-07-30 14:56:40.709 Z,380,3981,"1,9677168338811300",2457,"37,91305875192910","6,762707789511690",314,795,2024-04-06,2024-08-28
18195,prod-00083,14,1372,2024-01-20,75,Temperature Controlled,in-stock,2024-05-14 14:56:40.717 Z,862,1372,"1,8854575571238300",4668,"49,928655826425800","29,97197919852280",277,550,2023-12-19,2024-04-01
18519,prod-00083,33,1728,2024-06-11,19,Frozen,backordered,2024-07-29 14:56:40.720 Z,694,1728,"1,6208140388465800",3756,"22,328514964854700","5,107602412126180",422,526,2024-04-16,2024-09-01
19078,prod-00083,5,4749,2024-06-20,32,Frozen,in-stock,2024-03-16 14:56:40.725 Z,883,4749,"2,938751349235570",5519,"10,662886788702000","20,48061781835620",105,890,2024-01-27,2024-07-29
39,prod-00350,19,2839,2024-07-06,84,Temperature Controlled,backordered,2024-07-03 14:56:40.567 Z,280,2839,"2,2343476942205100",9513,"24,011018274041100","3,4329447568159700",104,144,2024-01-18,2024-09-21
113,prod-00350,50,4026,2024-12-08,27,Ambient,backordered,2024-02-29 14:56:40.567 Z,461,4026,"1,7249872100124900",3708,"38,447240997340200","12,614763776267700",204,611,2024-08-26,2025-03-01
155,prod-00350,1,1283,2024-10-29,92,Ambient,in-stock,2024-07-06 14:56:40.568 Z,337,1283,"4,067233080212350",9463,"47,85809941860930","17,888331879201300",416,461,2024-08-01,2024-12-29
422,prod-00350,9,3133,2024-09-13,63,Frozen,in-stock,2024-08-24 14:56:40.569 Z,595,3133,"1,3893537206883000",1747,"49,33563249997030","3,9929244971079700",377,33,2024-07-17,2024-11-17
596,prod-00350,50,2824,2024-09-22,68,Frozen,in-stock,2024-04-08 14:56:40.570 Z,904,2824,"3,2814572328500700",2865,"13,235314306347500","3,858756088715410",467,497,2024-06-03,2024-12-10
998,prod-00350,36,2352,2024-06-13,34,Ambient,backordered,2024-07-16 14:56:40.573 Z,128,2352,"2,681294952013660",1643,"12,945901207744000","4,290645154555820",390,962,2024-03-20,2024-08-06
1399,prod-00350,50,1575,2024-11-10,56,Frozen,backordered,2024-08-17 14:56:40.575 Z,735,1575,"3,894357186887890",7510,"42,17145194964890","3,7248026957838300",122,577,2024-06-06,2025-01-08
1708,prod-00350,14,1896,2024-02-08,29,Temperature Controlled,backordered,2024-08-02 14:56:40.576 Z,68,1896,"2,667283855590200",7996,"39,338496878477900","14,116402346375800",287,851,2023-08-18,2024-04-17
1728,prod-00350,5,2037,2024-05-07,74,Frozen,in-stock,2024-03-06 14:56:40.577 Z,375,2037,"3,102887858058330",2244,"14,555134804052100","9,538919144803670",78,515,2023-12-23,2024-07-19
2743,prod-00350,9,856,2024-11-20,49,Temperature Controlled,in-stock,2024-03-12 14:56:40.581 Z,897,856,"1,0196793629400400",7741,"36,817163164677000","12,645893597755700",40,948,2024-07-15,2024-12-29
3810,prod-00350,21,1434,2024-10-05,100,Frozen,in-stock,2024-07-07 14:56:40.587 Z,175,1434,"2,8692408650935000",9064,"21,95206518369360","14,026669381878400",489,359,2024-04-11,2024-12-18
4004,prod-00350,26,2501,2024-08-21,8,Ambient,in-stock,2024-07-18 14:56:40.588 Z,538,2501,"1,2484864544193100",2923,"0,7127290060789950","2,3083174114205800",220,97,2024-06-01,2024-09-23
7411,prod-00350,25,216,2024-03-02,83,Temperature Controlled,backordered,2024-06-18 14:56:40.619 Z,833,216,"1,0265006511020900",6091,"47,0695958007036","29,973009046440600",443,840,2024-01-02,2024-05-14
8184,prod-00350,19,2131,2024-11-16,14,Frozen,in-stock,2024-06-29 14:56:40.626 Z,930,2131,"2,780318375600860",3900,"3,8255665129448600","26,192535311058700",152,733,2024-10-11,2025-02-10
8717,prod-00350,20,2096,2024-04-05,27,Temperature Controlled,backordered,2024-05-25 14:56:40.631 Z,203,2096,"3,030748292388670",3531,"8,516866458025270","23,197293337357700",156,881,2023-11-17,2024-06-19
10879,prod-00350,11,224,2024-05-07,19,Temperature Controlled,backordered,2024-05-13 14:56:40.650 Z,518,224,"2,688814632403290",4678,"19,855063267704100","21,340792715057200",442,716,2024-02-23,2024-07-12
12365,prod-00350,28,2892,2024-03-23,69,Temperature Controlled,backordered,2024-07-24 14:56:40.660 Z,330,2892,"4,048829080105380",9359,"48,491869650144800","14,54776650452890",339,484,2023-11-17,2024-05-21
12511,prod-00350,18,353,2024-02-08,19,Temperature Controlled,backordered,2024-06-20 14:56:40.661 Z,487,353,"1,2231274788701700",2248,"4,423792003991090","15,160555546404500",432,527,2023-09-29,2024-04-07
14280,prod-00350,10,4260,2024-09-26,27,Frozen,backordered,2024-03-20 14:56:40.671 Z,567,4260,"1,3214463885175700",9164,"30,856863636411200","9,860475807408770",345,535,2024-08-14,2024-12-10
15915,prod-00350,25,1173,2024-11-18,47,Temperature Controlled,backordered,2024-05-14 14:56:40.681 Z,361,1173,"4,3590034697378100",5310,"43,81242735941470","21,01524015338600",496,689,2024-10-13,2025-01-22
16953,prod-00350,12,987,2024-03-06,89,Frozen,in-stock,2024-07-05 14:56:40.705 Z,902,987,"1,8001259275083000",1292,"48,34117027620520","19,34114529708580",218,191,2023-11-21,2024-04-06
17496,prod-00350,11,2653,2024-10-11,82,Temperature Controlled,backordered,2024-05-18 14:56:40.711 Z,683,2653,"4,234361082144900",7280,"10,528829808119300","24,714589309877200",430,727,2024-09-05,2024-11-19
18796,prod-00350,29,312,2024-08-03,5,Ambient,in-stock,2024-05-16 14:56:40.722 Z,281,312,"3,941317303141250",1361,"16,03783372154500","26,760072678935500",200,929,2024-04-12,2024-10-29
41,prod-00893,44,4775,2024-07-15,91,Temperature Controlled,in-stock,2024-08-22 14:56:40.567 Z,901,4775,"3,2061070175021900",6562,"13,649299863854900","8,79449757151551",303,34,2024-01-21,2024-08-30
741,prod-00893,38,1833,2024-09-15,42,Frozen,backordered,2024-05-18 14:56:40.571 Z,999,1833,"4,037411107973930",3879,"29,39554299305410","9,374975870285430",157,454,2024-03-22,2024-11-24
2125,prod-00893,30,1853,2024-09-14,99,Temperature Controlled,backordered,2024-08-04 14:56:40.578 Z,757,1853,"2,1757880904971500",2541,"48,507587757970700","21,671242049157100",387,485,2024-06-01,2024-10-15
4521,prod-00893,26,4909,2024-01-03,96,Temperature Controlled,backordered,2024-06-03 14:56:40.591 Z,76,4909,"1,839605031704200",9644,"16,696448996920500","28,358801825080800",169,149,2023-09-15,2024-03-18
6397,prod-00893,43,2667,2024-08-01,25,Temperature Controlled,backordered,2024-04-23 14:56:40.610 Z,343,2667,"2,7682009660745100",6490,"5,2602576907457200","1,2115491236997100",337,145,2024-06-29,2024-10-02
8175,prod-00893,49,2591,2024-02-29,99,Ambient,in-stock,2024-08-13 14:56:40.626 Z,841,2591,"2,4180007891581100",3405,"41,89862357271820","17,27661432622160",384,166,2023-10-25,2024-05-22
9576,prod-00893,30,2779,2024-07-21,64,Frozen,in-stock,2024-04-21 14:56:40.639 Z,536,2779,"2,330828967370660",5426,"37,86276350947250","6,823126794279340",307,158,2024-05-11,2024-10-05
10807,prod-00893,48,113,2024-10-18,48,Temperature Controlled,in-stock,2024-08-24 14:56:40.650 Z,855,113,"3,2231555861878700",9935,"10,104484864249200","20,803352099538400",180,806,2024-07-25,2024-12-16
12807,prod-00893,25,3867,2024-12-26,8,Ambient,in-stock,2024-08-26 14:56:40.663 Z,662,3867,"1,3943972683123600",4942,"15,165600878501700","18,08542199677340",98,129,2024-11-13,2025-03-22
15552,prod-00893,32,3407,2024-03-09,61,Ambient,backordered,2024-03-02 14:56:40.679 Z,178,3407,"3,7725889257386700",5030,"8,169963867860300","24,822936898431500",411,140,2023-11-07,2024-06-04
16510,prod-00893,20,596,2024-09-11,91,Frozen,in-stock,2024-07-01 14:56:40.701 Z,76,596,"3,0462212640896100",1663,"1,5303757355831400","23,10472936732820",100,429,2024-04-21,2024-10-24
17622,prod-00893,29,2826,2024-03-06,62,Ambient,in-stock,2024-03-01 14:56:40.712 Z,891,2826,"1,282833109322910",4516,"30,419067761226200","5,1445228517436200",134,115,2023-09-15,2024-05-13
17883,prod-00893,12,2982,2024-06-08,1,Frozen,in-stock,2024-04-14 14:56:40.714 Z,283,2982,"3,5753232439614900",6657,"39,3616456057892","7,059171216550390",438,868,2024-01-20,2024-08-29
18307,prod-00893,5,580,2024-01-29,95,Ambient,in-stock,2024-07-02 14:56:40.718 Z,611,580,"1,9076529979501500",8475,"5,158703452814390","20,59659886054570",53,710,2023-08-18,2024-03-09
18729,prod-00893,28,2711,2024-02-16,83,Ambient,in-stock,2024-03-07 14:56:40.722 Z,113,2711,"1,815922061926080",5894,"1,7427199597387900","10,802619333166400",245,552,2023-12-21,2024-04-25
42,prod-00091,37,1711,2024-01-06,21,Ambient,backordered,2024-07-20 14:56:40.567 Z,264,1711,"4,083536302563560",8165,"3,59054833988891","8,420103330442360",415,546,2023-09-10,2024-03-21
102,prod-00091,7,2165,2024-03-16,85,Frozen,backordered,2024-03-21 14:56:40.567 Z,371,2165,"4,8172825525588400",1662,"43,33402595373150","25,526405739404800",256,126,2024-01-18,2024-05-26
2344,prod-00091,11,3851,2024-06-10,77,Ambient,backordered,2024-03-27 14:56:40.579 Z,644,3851,"1,55583289284185",1595,"13,205127502681200","7,147584884466900",243,507,2024-04-10,2024-07-21
3782,prod-00091,36,1566,2024-04-12,41,Temperature Controlled,backordered,2024-06-03 14:56:40.587 Z,447,1566,"2,949067053186830",6316,"40,99948660999070","25,874435427223500",84,593,2024-02-16,2024-06-20
4980,prod-00091,39,3563,2024-07-06,7,Temperature Controlled,backordered,2024-07-24 14:56:40.594 Z,758,3563,"4,744169827899320",5464,"38,35000587333230","17,226692628638500",480,436,2024-04-11,2024-09-18
7721,prod-00091,6,3112,2024-07-30,64,Frozen,backordered,2024-04-23 14:56:40.622 Z,924,3112,"3,4460605146351500",334,"46,94515814405220","18,99327344161120",428,133,2024-05-04,2024-09-01
9934,prod-00091,3,1445,2024-10-01,25,Temperature Controlled,backordered,2024-08-14 14:56:40.642 Z,103,1445,"2,7112177011807300",7875,"48,99914664910410","9,28744738218396",279,942,2024-08-26,2024-11-22
11649,prod-00091,21,4075,2024-02-27,67,Temperature Controlled,backordered,2024-02-29 14:56:40.655 Z,901,4075,"4,915811476277840",2640,"49,263442954918700","21,317647933581900",386,543,2023-12-25,2024-04-17
14325,prod-00091,50,472,2024-10-24,99,Frozen,in-stock,2024-05-01 14:56:40.671 Z,134,472,"2,968898902186770",8329,"14,19985054587070","3,1572535199088200",263,588,2024-09-03,2024-12-28
15199,prod-00091,38,2492,2024-11-18,16,Temperature Controlled,backordered,2024-05-27 14:56:40.677 Z,626,2492,"2,2020057892344700",3373,"47,8794391092766","25,783914665933400",30,933,2024-09-19,2025-02-11
17707,prod-00091,45,2077,2024-07-29,62,Temperature Controlled,backordered,2024-04-15 14:56:40.712 Z,538,2077,"1,0285449910432700",487,"2,555816218901570","25,68787978848110",427,924,2024-06-26,2024-09-21
17935,prod-00091,13,3442,2024-02-27,70,Temperature Controlled,in-stock,2024-06-22 14:56:40.715 Z,800,3442,"3,5998925545160800",7545,"0,5409460653034040","22,951579646237900",255,551,2023-11-10,2024-05-03
19030,prod-00091,32,2630,2024-12-23,1,Temperature Controlled,in-stock,2024-07-24 14:56:40.725 Z,459,2630,"3,093612363551880",634,"49,36967271977320","26,62002067211060",75,703,2024-11-16,2025-01-23
19064,prod-00091,10,1957,2024-03-03,92,Frozen,backordered,2024-07-19 14:56:40.725 Z,512,1957,"3,308457812035170",2768,"35,42061473301400","23,744245907461000",359,115,2023-12-25,2024-05-03
43,prod-00836,9,4236,2024-03-09,62,Temperature Controlled,in-stock,2024-06-27 14:56:40.567 Z,591,4236,"1,3317405707642900",7874,"40,15549595332600","26,983001474513900",44,100,2023-11-18,2024-04-17
680,prod-00836,8,3132,2024-11-15,12,Temperature Controlled,backordered,2024-06-18 14:56:40.571 Z,590,3132,"4,32017147843678",4729,"42,48762362921020","15,065281547612400",97,889,2024-07-05,2024-12-21
6219,prod-00836,5,3011,2024-10-12,40,Temperature Controlled,backordered,2024-07-21 14:56:40.608 Z,707,3011,"2,5588502388547600",3247,"26,278200100356300","26,308851048713700",382,475,2024-08-08,2024-12-28
8055,prod-00836,22,4334,2024-01-21,97,Frozen,in-stock,2024-07-08 14:56:40.625 Z,282,4334,"2,7899405362731100",4245,"30,90733446750510","27,319588719772800",247,344,2023-10-07,2024-03-06
8431,prod-00836,10,3821,2024-07-11,79,Ambient,in-stock,2024-05-28 14:56:40.628 Z,147,3821,"1,3279473049734600",5693,"10,114901897191000","10,197782484139100",167,317,2024-03-26,2024-08-12
8695,prod-00836,43,1252,2024-12-01,51,Frozen,in-stock,2024-03-14 14:56:40.630 Z,852,1252,"1,3049051886186000",3455,"5,0202240015673400","26,15855848874500",161,182,2024-06-16,2025-02-19
10453,prod-00836,17,1224,2024-05-10,76,Ambient,in-stock,2024-06-08 14:56:40.646 Z,256,1224,"1,1259179951947400",5731,"40,572283818032100","15,498660009990500",41,901,2024-01-01,2024-08-02
11138,prod-00836,41,3977,2024-12-03,32,Ambient,in-stock,2024-08-03 14:56:40.652 Z,548,3977,"1,658810147018830",7527,"5,931625335895540","14,073322052904000",268,764,2024-10-05,2025-01-16
11353,prod-00836,20,3457,2024-06-05,72,Ambient,in-stock,2024-05-02 14:56:40.653 Z,878,3457,"3,6888954254284500",3049,"11,830581537034500","9,851166658686930",388,926,2024-04-06,2024-08-30
11760,prod-00836,49,4856,2024-05-24,52,Frozen,in-stock,2024-06-16 14:56:40.656 Z,829,4856,"2,765980665672960",6928,"15,236234236950600","18,430968973123600",404,15,2024-01-25,2024-08-13
13658,prod-00836,19,613,2024-09-10,89,Ambient,in-stock,2024-06-15 14:56:40.667 Z,483,613,"3,528772397142310",1620,"33,96935886307370","15,317731560388600",53,215,2024-03-16,2024-12-06
13697,prod-00836,16,275,2024-02-17,49,Ambient,in-stock,2024-07-17 14:56:40.667 Z,270,275,"4,546521998323460",5817,"25,913894034840900","22,39412422502720",469,345,2023-09-18,2024-04-09
14831,prod-00836,1,2137,2024-10-05,52,Ambient,in-stock,2024-08-06 14:56:40.674 Z,596,2137,"3,647902916090460",4988,"26,430674982296100","9,153138656501580",497,603,2024-07-10,2024-11-29
15479,prod-00836,34,2173,2024-07-18,58,Ambient,backordered,2024-07-26 14:56:40.678 Z,528,2173,"2,4410415118118400",359,"49,70986543375550","7,371482273761920",248,499,2024-02-20,2024-09-14
15573,prod-00836,20,663,2024-12-19,81,Ambient,in-stock,2024-05-10 14:56:40.679 Z,697,663,"4,353549545707520",7407,"2,7808952976315200","24,579649195885300",320,811,2024-09-05,2025-02-08
16939,prod-00836,30,854,2024-03-20,2,Temperature Controlled,in-stock,2024-05-29 14:56:40.705 Z,932,854,"1,9171140646591000",7525,"7,794928325851620","21,528183244524900",394,324,2024-01-08,2024-05-31
18369,prod-00836,14,2282,2024-12-23,38,Temperature Controlled,in-stock,2024-08-02 14:56:40.718 Z,57,2282,"3,1098832383879100",8493,"32,71141060911860","4,741565919066780",347,730,2024-09-20,2025-03-06
18541,prod-00836,35,2866,2024-03-26,97,Ambient,backordered,2024-07-26 14:56:40.720 Z,572,2866,"1,9728897349806200",6571,"36,58102398595560","22,046504558000100",194,909,2023-10-06,2024-04-25
44,prod-00997,26,1108,2024-04-18,97,Temperature Controlled,backordered,2024-06-11 14:56:40.567 Z,750,1108,"2,1889673147973100",8547,"34,63324698094160","6,722633163433220",320,683,2024-03-02,2024-05-30
6890,prod-00997,40,493,2024-07-23,27,Temperature Controlled,backordered,2024-04-02 14:56:40.614 Z,518,493,"1,6875371632066900",1117,"37,076835717497200","15,497391745662200",106,267,2024-05-17,2024-08-30
6999,prod-00997,6,4960,2024-11-03,32,Temperature Controlled,in-stock,2024-07-29 14:56:40.615 Z,802,4960,"3,5416467484028700",4362,"31,002681950981000","9,522975139268040",154,74,2024-07-23,2024-12-29
7186,prod-00997,4,949,2024-08-19,99,Ambient,backordered,2024-04-11 14:56:40.617 Z,322,949,"1,1364601817980700",4706,"0,9254551739580180","13,102372196475300",40,886,2024-03-16,2024-10-06
11169,prod-00997,50,4602,2024-12-30,64,Ambient,backordered,2024-05-04 14:56:40.652 Z,938,4602,"4,217420235732680",9045,"19,550999138121100","9,011049122616060",64,527,2024-08-21,2025-02-26
11279,prod-00997,47,3512,2024-05-19,25,Temperature Controlled,backordered,2024-07-17 14:56:40.653 Z,904,3512,"1,3373061448888600",5964,"5,192989864762000","29,63581491289690",74,864,2024-01-22,2024-07-01
13565,prod-00997,49,3006,2024-07-23,24,Ambient,in-stock,2024-08-22 14:56:40.667 Z,329,3006,"1,5796262382706000",480,"44,77090911657720","3,4809562542213700",73,880,2024-01-31,2024-09-08
15358,prod-00997,48,3688,2024-03-10,10,Frozen,in-stock,2024-07-25 14:56:40.677 Z,648,3688,"1,4672724256762700",1295,"1,1659082991828400","9,125154475868020",371,914,2023-12-06,2024-05-15
17238,prod-00997,16,2303,2024-05-16,91,Temperature Controlled,in-stock,2024-06-07 14:56:40.708 Z,511,2303,"2,941181001457170",5620,"6,150219518341310","18,53955801937010",128,588,2024-02-12,2024-06-22
19286,prod-00997,45,1247,2024-10-10,18,Ambient,in-stock,2024-06-27 14:56:40.732 Z,481,1247,"2,2740052397242800",8834,"15,722970278777400","4,78925258237542",369,971,2024-06-07,2024-11-28
19934,prod-00997,34,556,2024-10-29,30,Frozen,backordered,2024-08-16 14:56:40.737 Z,567,556,"1,240979599671080",3781,"18,76907281313660","9,587206935724660",74,567,2024-07-09,2025-01-12
45,prod-00454,24,844,2024-11-06,22,Frozen,backordered,2024-05-17 14:56:40.567 Z,909,844,"2,677140191050880",3777,"41,755507898379400","27,390176186485500",235,455,2024-06-23,2025-01-31
1885,prod-00454,1,2719,2024-07-18,12,Temperature Controlled,backordered,2024-03-21 14:56:40.577 Z,653,2719,"2,6998831053522900",3699,"48,07204350972270","9,169859953266530",79,517,2024-04-05,2024-10-13
4045,prod-00454,50,189,2024-06-21,81,Ambient,backordered,2024-04-24 14:56:40.589 Z,281,189,"2,9960203418873100",761,"34,7628301433983","2,404262678136550",256,716,2024-03-27,2024-08-09
4409,prod-00454,47,154,2024-02-13,9,Temperature Controlled,in-stock,2024-04-30 14:56:40.591 Z,605,154,"3,815627781505270",398,"37,213559326899400","3,5719721171693100",326,526,2023-10-07,2024-04-18
5580,prod-00454,24,3567,2024-03-09,89,Temperature Controlled,backordered,2024-08-03 14:56:40.602 Z,919,3567,"4,653660117429470",5071,"23,187114353097900","12,538750502103600",414,544,2023-09-19,2024-06-06
5674,prod-00454,41,2299,2024-07-29,100,Ambient,backordered,2024-04-16 14:56:40.603 Z,716,2299,"4,171896224790990",4338,"26,639273748252400","7,4658857999764400",260,718,2024-05-28,2024-10-13
6035,prod-00454,40,481,2024-07-24,62,Frozen,in-stock,2024-07-11 14:56:40.606 Z,944,481,"4,917714418347070",101,"10,115128178853300","7,93583539482701",482,602,2024-03-07,2024-09-02
6534,prod-00454,17,4899,2024-08-12,68,Frozen,in-stock,2024-05-27 14:56:40.611 Z,171,4899,"3,3586428270103700",2340,"26,504075979671400","8,501625316588240",389,666,2024-07-07,2024-10-12
7369,prod-00454,18,2184,2024-05-01,27,Ambient,backordered,2024-08-26 14:56:40.618 Z,340,2184,"4,683113552584030",1355,"19,22481258724500","5,541760493661520",60,342,2023-12-27,2024-07-22
7548,prod-00454,35,4126,2024-12-23,2,Frozen,backordered,2024-05-14 14:56:40.620 Z,344,4126,"4,804186689590530",4451,"33,46778618868090","22,005046397872100",49,774,2024-10-03,2025-02-12
9079,prod-00454,25,1836,2024-07-30,94,Ambient,backordered,2024-05-11 14:56:40.634 Z,435,1836,"3,04815592385561",632,"11,212392451438500","20,76528273299180",54,286,2024-06-25,2024-09-01
10027,prod-00454,36,1652,2024-04-16,75,Frozen,backordered,2024-08-21 14:56:40.643 Z,81,1652,"2,689957747104920",6797,"5,24786146524998","15,881270726119600",305,957,2023-11-09,2024-06-09
10467,prod-00454,1,255,2024-09-02,99,Temperature Controlled,backordered,2024-03-30 14:56:40.647 Z,444,255,"4,400239431688400",5791,"34,220541916765900","17,165579824488200",211,910,2024-07-20,2024-10-12
12286,prod-00454,1,124,2024-06-25,2,Ambient,backordered,2024-06-10 14:56:40.660 Z,189,124,"2,1961301953643400",7244,"20,765244912118600","2,602384830802040",313,739,2024-02-25,2024-07-30
