SEARCH_EVENT_ID,TIMESTAMP,COLLECTOR_TSTAMP,APP_ID,HAS_QV,HAS_PDP,HAS_ATC,HAS_PURCHASE,IMPRESSIONS_WITH_ATTRIBUTIONS,CART_ID,SESSION_ID,SEARCH_REQUEST_ID,SEARCH_RESULTS_COUNT,SEARCH_TERMS,SEARCH_FEATURE,SEARCH_TERMS_TYPE,SEARCH_TYPE,AES_HASH,DATE_LAST_LOGIN,DATE_LAST_PURCHASE,GROCERY_HOME_STORE_ID,LIFETIME_OFFLINE_ORDERS_COUNT,LIFETIME_ONLINE_ORDERS_COUNT,LOGIN_STATUS,USER_ID,REGISTRATION_STATUS,RX_HOME_STORE_ID,SHA256_HASH,BANNER,AUTO_LOCALIZED_STORE_ID,FULFILLMENT_TYPE,SELECTED_STORE_ID,SELECTED_TIMESLOT_DATE,SELECTED_TIMESLOT_TIME,SELECTED_TIMESLOT_TYPE,SHOPPING_MODE,DEVICE_CLASS,BR_VIEWWIDTH,BR_VIEWHEIGHT,DVCE_SCREENWIDTH,DVCE_SCREENHEIGHT,DOC_WIDTH,DOC_HEIGHT,MKT_MEDIUM,MKT_SOURCE,MKT_CONTENT,MKT_CAMPAIGN,BR_LANG,PAGE_LANGUAGE,GEO_COUNTRY,GEO_REGION,GEO_CITY,GEO_ZIPCODE,GEO_LATITUDE,GEO_LONGITUDE,GEO_TIMEZONE,SEARCH_MODEL,PRODUCT_ID
30748412-db68-473b-ae0c-9048cd9468bf,2024-01-14 19:16:36.000 Z,2024-09-09 23:30:27.550 Z,android-prod,false,true,true,false,"[
  {
    ""product_id"": ""prod-07435"",
    ""qv_event_id"": null,
    ""pdp_event_id"": ""181ccd6f-5d6f-4194-bb01-0220ca369467"",
    ""atc_event_id"": ""f75b47a7-c60b-4764-80f0-dacd61f89025"",
    ""purchase_event_id"": null
  }
]",9f778ede-6420-425e-a213-b044454bfe63_1722523664148,057df999-bf0e-428b-937a-97efb33cf6e5,9e40f284-eb28-4f89-88c5-57b950475409,1,Bisto,organic,type-ahead,product,,,2024-07-31,,222.0,334.0,logged_in,2b757340-9ec2-431a-a6d2-61487ab3aba3,registered,,fe4a375af922d7a79ab0715456a616538ce3dc978e37b6c28846382cfe8a16cb,valumart,,pickup,6583.0,2024-07-19,13:00 - 13:30,,pcx-mode,Mobile,1440.0,791.0,1440,2048,1180.0,713.0,,,,,English,fr,GB,BKM,Chatham,T5K,45.4404,-97.8220,America/Winnipeg,Model E,prod-07435
c59f4795-64ae-4106-836c-3ec766ea0bdc,2024-09-09 17:31:34.000 Z,2024-09-09 18:20:06.368 Z,android-prod,false,false,false,true,"[
  {
    ""product_id"": ""prod-04519"",
    ""qv_event_id"": null,
    ""pdp_event_id"": null,
    ""atc_event_id"": null,
    ""purchase_event_id"": ""e1506861-8142-4826-8c9f-4c16ee185639""
  }
]",325c0f40-1dfd-4611-a5ca-5584bb1b86dc,b97c9506-968a-4fcd-909f-28d5999100da,7976e483-d11b-4781-aeb7-b07fac854150,2574,Naturally imperfect,alternate,type-ahead,product:grocery,,,2024-07-31,,222.0,334.0,logged-in,1f13f0c9-fa09-421f-b2a9-e89492c244e0,unknown,,267b3de25b2850c85e53769988df73e262dd0f7fcf86a89aa16202042519851a,valumart,,pickup,8807.0,2024-08-06,15:00 - 16:00,,pcx-mode,Desktop,1620.0,2160.0,2224,2224,1423.0,4838.0,,,,,en-US,en,US,NS,Napierville,J0J,46.9464,-81.0960,Europe/London,Model C,prod-04519
99b06ed2-aad7-4e1d-bee6-548169ee0f0a,2024-08-09 20:24:13.000 Z,2024-09-09 11:51:54.385 Z,ios-prod,false,true,true,false,"[
  {
    ""product_id"": ""prod-00682"",
    ""qv_event_id"": null,
    ""pdp_event_id"": ""0c4934de-7fe1-4168-93dc-8cac4b496c8a"",
    ""atc_event_id"": ""0148016d-e0ed-4842-8132-b86aba5be416"",
    ""purchase_event_id"": null
  }
]",2d254be9-2a5d-46bd-a434-888a51810aee,b4ff1275-7b6d-4458-ab24-c55d7a54e11b,2550e8be-37c5-460f-a22b-7be50f00ffa9,142,Pancake syrup,multi-search,type-ahead,product,,,2024-07-31,,222.0,334.0,not-logged-in,d69167ce-7962-4c84-88dc-4d7b685c5fca,registered,,267b3de25b2850c85e53769988df73e262dd0f7fcf86a89aa16202042519851a,provigo,,courier,7573.0,2024-08-05,15:00 - 16:00,,pcx-mode,Desktop,1620.0,2224.0,640,1668,1423.0,713.0,,,,,en-CA,en,GB,MB,Lincoln,M9R,45.5304,-79.9143,America/Edmonton,Model F,prod-00682
5897f344-6fac-4ba6-b31d-d90ff574968b,2024-05-06 09:04:58.000 Z,2024-09-09 20:57:25.545 Z,ios-prod,false,true,true,true,"[
  {
    ""product_id"": ""prod-06335"",
    ""qv_event_id"": null,
    ""pdp_event_id"": ""2028e2a2-f877-421c-9df3-30812dd3fc52"",
    ""atc_event_id"": ""b0f51781-d85b-46da-ab68-b4ea43826088"",
    ""purchase_event_id"": ""6253c96c-9ed3-4ef3-9df4-2433cb1f18c2""
  }
]",00a73943-2170-4414-8011-2dde32acad03,20a051e6-0d1f-4345-b319-bce6cdc6e9ab,0a2f26d8-8042-481d-b9f9-47ea5063afe0,107,dairy cheese,multi-search,manual-search,product:grocery,,,2024-07-31,,222.0,334.0,logged_in,6b6c225e-dd1f-4e7b-87f4-a28ff0e27aae,registered,,267b3de25b2850c85e53769988df73e262dd0f7fcf86a89aa16202042519851a,valumart,,pickup,8976.0,2024-08-01,09:30 - 10:30,,pcx-mode,Desktop,960.0,2532.0,1170,1640,1423.0,4838.0,,,,,English,en,CA,NS,Blainville,N5X,44.2492,-72.6789,America/Winnipeg,Model B,prod-06335
1c0598d4-7253-49aa-8414-ee3505ef7ef6,2024-03-18 12:01:01.000 Z,2024-09-09 02:29:40.269 Z,web-prod,false,true,false,true,"[
  {
    ""product_id"": ""prod-06097"",
    ""qv_event_id"": null,
    ""pdp_event_id"": ""dbc7f90d-0b04-4dec-b12b-df00f0d0f7cf"",
    ""atc_event_id"": null,
    ""purchase_event_id"": ""f14817f8-104b-4f0a-b245-27c0f059d93f""
  }
]",bda82ed3-eede-4367-b10f-e6b388d69469,35e7e0bf-0db4-4617-992b-76a7fe8073e5,34c5afe6-a236-470e-9b3b-8cafc99f6aed,107,Milk skim,alternate,type-ahead,product,,,2024-07-31,,222.0,334.0,logged_in,301bd1af-5f09-4d9b-ba53-99e8c84de3f1,unknown,,267b3de25b2850c85e53769988df73e262dd0f7fcf86a89aa16202042519851a,nofrills,,courier,1664.0,2024-07-26,13:00 - 13:30,,pcx-mode,Desktop,1440.0,2388.0,640,2224,1423.0,713.0,,,,,en-US,en,CA,ON,Burlington,M5T,43.0129,-63.6002,America/St_Johns,Model A,prod-06097
63b69337-e4ca-411e-99c8-a070f768fdcb,2024-09-09 17:31:34.000 Z,2024-09-09 14:07:23.734 Z,android-prod,false,true,true,false,"[
  {
    ""product_id"": ""prod-01721"",
    ""qv_event_id"": null,
    ""pdp_event_id"": ""709a72f1-a876-476a-a2b2-945b65d8662a"",
    ""atc_event_id"": ""efc2bb7a-afcb-4031-9268-5255d069226b"",
    ""purchase_event_id"": null
  }
]",91f5517c-b429-4e50-bb9e-a1b81130fcca,b97c9506-968a-4fcd-909f-28d5999100da,ff7f377f-dca0-4066-9ad6-462c1010e6cf,368,"cheddar cheese bagel, 6 pack",multi-search,type-ahead,product:grocery,,,2024-07-31,,222.0,334.0,not-logged-in,1f13f0c9-fa09-421f-b2a9-e89492c244e0,unknown,,267b3de25b2850c85e53769988df73e262dd0f7fcf86a89aa16202042519851a,superstore,,delivery,6583.0,2024-08-01,09:00 - 10:00,,pcx-mode,Desktop,1620.0,2079.0,820,2732,1423.0,713.0,,,,,en-US,en,US,NS,Napierville,J0J,46.9464,-81.0960,Europe/London,Model C,prod-01721
5c623795-e59d-4c63-aced-d491ac7fefcc,2024-01-23 17:29:44.000 Z,2024-09-09 03:45:59.492 Z,web-prod,false,false,true,true,"[
  {
    ""product_id"": ""prod-15124"",
    ""qv_event_id"": null,
    ""pdp_event_id"": null,
    ""atc_event_id"": ""c3e96ef5-b27f-4170-9fd9-97409bd36174"",
    ""purchase_event_id"": ""40d1cd89-6162-4d4d-a22e-dc8ed12c46c2""
  }
]",0bd8ce4a-515d-48e7-856f-6586e64de816,e5424835-fd1f-4c39-8e21-b6dcfd822ef5,ad33b46f-4e85-449e-9c1f-bbe8538199c8,142,Refried,alternate,manual-search,product:grocery,,,2024-07-31,,222.0,334.0,logged-in,82954dc0-2bc3-4b9a-9681-d95adf262415,unknown,,fe4a375af922d7a79ab0715456a616538ce3dc978e37b6c28846382cfe8a16cb,loblaw,,pickup,572.0,2024-07-05,18:00 - 18:30,,pcx-mode,Desktop,2048.0,2160.0,960,2224,1423.0,4838.0,,,,,en-CA,en,US,NB,Owen Sound,L3J,42.4211,-79.4857,America/Halifax,Model F,prod-15124
e407b99c-0ace-4317-abc3-f36dbbb60066,2024-07-12 04:38:39.000 Z,2024-09-09 16:06:38.236 Z,ios-prod,false,true,true,true,"[
  {
    ""product_id"": ""prod-18520"",
    ""qv_event_id"": null,
    ""pdp_event_id"": ""5bd46619-3f8e-43c2-928b-cc404c8b9c07"",
    ""atc_event_id"": ""ef5174cc-45a8-4174-a0d8-7aae0c9dd65f"",
    ""purchase_event_id"": ""2264c546-90f3-404a-a626-0ea5cfda5abe""
  }
]",afcce6af-132b-4c4a-a380-b70919ff2501,11c37566-f663-4670-9661-1f91db3a0fbd,b96bd81c-b3bf-4855-9e91-830bbaf06bed,1523,Simply oran,alternate,type-ahead,product:grocery,,,2024-07-31,,222.0,334.0,logged_in,79b38aab-54b0-4cc8-bbdc-65ea886d6647,registered,,fe4a375af922d7a79ab0715456a616538ce3dc978e37b6c28846382cfe8a16cb,valumart,,courier,362.0,2024-08-01,13:00 - 13:30,,pcx-mode,Mobile,2048.0,2224.0,1668,2079,1180.0,713.0,,,,,en-US,en,US,NB,West Kelowna,T3G,43.4389,-79.5964,America/Moncton,Model F,prod-18520
265e53fa-76af-4d16-8d81-f7ad2a1bc899,2024-05-29 02:35:34.000 Z,2024-09-09 16:32:00.715 Z,ios-prod,false,true,false,true,"[
  {
    ""product_id"": ""prod-17348"",
    ""qv_event_id"": null,
    ""pdp_event_id"": ""52c53012-f52f-450b-a93d-6f6a0afab555"",
    ""atc_event_id"": null,
    ""purchase_event_id"": ""bcf5126c-a39d-47b0-b145-4dd27ac0331b""
  }
]",4b035b60-0a9d-4ac2-9683-551780ab20d2,11707656-e6f3-44c7-83ea-5c1d2f5d44ad,5e5197f3-a4b7-4210-ad12-fe850e218fb4,103,Tide,organic,type-ahead,product,,,2024-07-31,,222.0,334.0,not-logged-in,970ff6d1-7e67-422e-a202-8099a85fa382,registered,,267b3de25b2850c85e53769988df73e262dd0f7fcf86a89aa16202042519851a,rass,,delivery,572.0,2024-07-25,12:30 - 13:30,,pcx-mode,Mobile,1284.0,2048.0,1284,2266,1423.0,4838.0,,,,,en-GB,en,GB,BKM,Vancouver,N4K,53.5185,-79.6689,America/Edmonton,Model B,prod-17348
38f50f97-9c9d-4b96-9f9e-960a7a096e82,2024-03-20 14:44:03.000 Z,2024-09-09 01:05:52.290 Z,web-prod,false,true,false,false,"[
  {
    ""product_id"": ""prod-12396"",
    ""qv_event_id"": null,
    ""pdp_event_id"": ""d0e17038-01f7-47a9-a914-4551bf29e290"",
    ""atc_event_id"": null,
    ""purchase_event_id"": null
  }
]",059ed6e4-1a16-4de1-a283-3fe24ac2d541_1722432666030,b13a6fa7-f2ce-42d5-8004-12c1cba21c04,15860117-ef39-46d6-b9c3-e554324c1cca,142,Pepsi diet,alternate,manual-search,product,,,2024-07-31,,222.0,334.0,not-logged-in,3e956b10-0975-4c92-8b0f-ea4f5dbab054,registered,,fe4a375af922d7a79ab0715456a616538ce3dc978e37b6c28846382cfe8a16cb,superstore,,pickup,8923.0,2024-08-03,12:30 - 13:30,,pcx-mode,Desktop,2360.0,2224.0,640,960,1423.0,4838.0,,,,,en-GB,en,GB,NL,St. Thomas,N7L,45.0346,-113.5785,America/Vancouver,Model A,prod-12396
e0260d2f-6632-4bda-8ebb-6c0dff94cf9b,2024-06-10 00:47:31.000 Z,2024-09-09 20:46:24.634 Z,web-prod,false,true,false,true,"[
  {
    ""product_id"": ""prod-03538"",
    ""qv_event_id"": null,
    ""pdp_event_id"": ""429ba881-7649-4a20-a446-738cdc53d0f1"",
    ""atc_event_id"": null,
    ""purchase_event_id"": ""65bffb79-5b5d-44be-895d-7b20d34c5334""
  }
]",470dc540-f9ee-4c98-86ba-08cd714e629e,a1ec8987-8da5-49ed-9330-acbf0b1f02ea,aca63ba5-1663-44a3-9c19-bc0568e3db94,18,loreal eye cream,organic,type-ahead,product,,,2024-07-31,,222.0,334.0,logged_in,8b898e8b-be62-47ba-9388-0b76f01754fc,registered,,fe4a375af922d7a79ab0715456a616538ce3dc978e37b6c28846382cfe8a16cb,maxi,,delivery,1035.0,2024-07-05,11:00 - 11:30,,pcx-mode,Desktop,2048.0,713.0,640,2388,1423.0,713.0,,,,,English,en,US,QC,Calgary,H7P,43.6319,-81.0386,America/Toronto,Model C,prod-03538
7df22a1c-78dd-410b-8b3c-384d5f803a0f,2024-07-29 22:07:42.000 Z,2024-09-09 10:27:28.591 Z,web-prod,false,true,true,false,"[
  {
    ""product_id"": ""prod-11545"",
    ""qv_event_id"": null,
    ""pdp_event_id"": ""ad3f8afb-fb8a-481e-9194-7cb7b803c021"",
    ""atc_event_id"": ""8bc68c7d-4beb-40e4-bd75-adcb477d5166"",
    ""purchase_event_id"": null
  }
]",1aeafd06-40ae-4fcd-bbe5-87c675cadaef,b61c1e9b-0980-499b-86d1-aa7d9ee29cfe,ad33b46f-4e85-449e-9c1f-bbe8538199c8,30,Refried,multi-search,manual-search,product:grocery,,,2024-07-31,,222.0,334.0,not-logged-in,a270ad19-1315-406f-a954-4ccbadaebfa6,registered,,267b3de25b2850c85e53769988df73e262dd0f7fcf86a89aa16202042519851a,superstore,,pickup,78.0,2024-07-21,12:00 - 13:00,,pcx-mode,Mobile,1440.0,2224.0,2360,1668,1423.0,4838.0,,,,,en,fr,GB,BKM,Saint John,M6G,52.2424,-79.3186,America/Halifax,Model F,prod-11545
1ed52758-01c6-4119-b337-84d8aa5a6ddb,2024-08-09 20:24:13.000 Z,2024-09-09 02:43:38.960 Z,web-prod,false,true,true,false,"[
  {
    ""product_id"": ""prod-02071"",
    ""qv_event_id"": null,
    ""pdp_event_id"": ""47423407-a65e-4a97-98d7-bfa9c0c3ad65"",
    ""atc_event_id"": ""3a2ba17e-989e-4dbf-b14c-f38212a37f61"",
    ""purchase_event_id"": null
  }
]",418157da-b0b1-4d8a-b57e-12631780e5e0,5499e237-c337-4054-95b9-69b04fb0f023,5a0c1e49-2e1f-400c-bb3d-99c849f45fdd,16,Maple syrup,organic,type-ahead,product:grocery,,,2024-07-31,,222.0,334.0,logged-in,67020d00-5cd0-4411-95bd-62258c392db8,registered,,fe4a375af922d7a79ab0715456a616538ce3dc978e37b6c28846382cfe8a16cb,dominion,,pickup,796.0,2024-08-01,19:00 - 20:00,,pcx-mode,Desktop,2732.0,2778.0,2360,1668,1180.0,4838.0,,,,,en-US,fr,CA,BC,Hamilton,L8K,51.8229,-75.5165,America/Chicago,Model F,prod-02071
a240fde5-f23c-4cbc-9bd9-c1b91a70099c,2024-08-19 06:02:44.000 Z,2024-09-09 04:11:46.420 Z,android-prod,false,false,true,false,"[
  {
    ""product_id"": ""prod-13925"",
    ""qv_event_id"": null,
    ""pdp_event_id"": null,
    ""atc_event_id"": ""6e55729d-3533-4a0f-aa45-1ec8ec89e954"",
    ""purchase_event_id"": null
  }
]",9ef1a580-79b9-4171-b0c7-4d1e879a1f78,37dffb81-1b61-4b1f-9fb5-21f21a6af290,4d59b55d-e653-44a9-ae69-cfca0d596ae1,779,Old cheddar,multi-search,type-ahead,product:grocery,,,2024-07-31,,222.0,334.0,logged_in,11df209a-4cd2-415d-8043-02563c5642b9,unknown,,267b3de25b2850c85e53769988df73e262dd0f7fcf86a89aa16202042519851a,loblaw,,courier,1573.0,2024-08-03,18:00 - 18:30,,pcx-mode,Desktop,2224.0,2732.0,1080,2778,1423.0,713.0,,,,,en-CA,fr,CA,ON,Glovertown,J6Z,49.1689,-113.6579,America/Moncton,Model C,prod-13925
1499eaca-268c-46d7-9dbd-b4691f617b5e,2024-04-10 12:11:55.000 Z,2024-09-09 20:13:52.318 Z,web-prod,false,true,false,false,"[
  {
    ""product_id"": ""prod-09046"",
    ""qv_event_id"": null,
    ""pdp_event_id"": ""c437db92-4b9e-4034-b0e9-f6e919f7fae7"",
    ""atc_event_id"": null,
    ""purchase_event_id"": null
  }
]",8fbcba15-5184-4575-bbd7-7b7b574db3f6,14a6ba7d-9191-497d-b476-b66311f48014,e9a307ac-8604-482e-9140-7917f0e82f59,15,Strip loin,multi-search,manual-search,product,,,2024-07-31,,222.0,334.0,logged-in,55558ef6-433a-411c-beb4-ac1115d0c96f,registered,,fe4a375af922d7a79ab0715456a616538ce3dc978e37b6c28846382cfe8a16cb,valumart,,pickup,1557.0,2024-07-05,15:00 - 16:00,,pcx-mode,Mobile,1284.0,2360.0,820,2079,1180.0,713.0,,,,,en,en,CA,ON,Oakville,T5T,44.5185,-81.0960,America/Moncton,Model A,prod-09046
0cd812b2-c839-4bf6-9c79-4afa2b430370,2024-01-11 19:12:48.000 Z,2024-09-09 21:07:21.032 Z,web-prod,false,false,true,true,"[
  {
    ""product_id"": ""prod-04457"",
    ""qv_event_id"": null,
    ""pdp_event_id"": null,
    ""atc_event_id"": ""ba02cdf3-9040-48e5-a3ea-945e6f9e0a23"",
    ""purchase_event_id"": ""976e9a7b-77d0-4337-9e8b-38b219a3e60b""
  }
]",20e6f540-0adf-47ac-9a23-f5aad05e498a,a89c1b02-909c-4fda-b4b2-652b06a263ec,ff7f377f-dca0-4066-9ad6-462c1010e6cf,1523,Simply oran,alternate,manual-search,product,,,2024-07-31,,222.0,334.0,not-logged-in,29602940-9d53-406f-a1eb-55b6f7ec862d,unknown,,267b3de25b2850c85e53769988df73e262dd0f7fcf86a89aa16202042519851a,independent,,courier,577.0,2024-07-21,13:00 - 14:00,,pcx-mode,Mobile,1620.0,2388.0,640,2360,1423.0,4838.0,,,,,fr-CA,fr,CA,ON,London,K2J,46.5825,-75.5879,America/St_Johns,Model D,prod-04457
21f7c24f-f1e2-491d-86dd-d5e0c0cc5736,2024-07-09 20:31:01.000 Z,2024-09-09 12:57:46.874 Z,android-prod,false,false,false,true,"[
  {
    ""product_id"": ""prod-15991"",
    ""qv_event_id"": null,
    ""pdp_event_id"": null,
    ""atc_event_id"": null,
    ""purchase_event_id"": ""2635d4e8-533a-44c1-a591-c677d17dc6f7""
  }
]",bda82ed3-eede-4367-b10f-e6b388d69469,ebf5d388-2194-4c4d-af19-463c085ba0d5,7c3c08db-a834-4209-b750-0171117acddb,112,Icing sugar,alternate,manual-search,product,,,2024-07-31,,222.0,334.0,logged_in,7c4446c6-4873-493d-b98b-a4055d6ee71f,registered,,267b3de25b2850c85e53769988df73e262dd0f7fcf86a89aa16202042519851a,superstore,,courier,2800.0,2024-08-02,09:30 - 10:00,,pcx-mode,Desktop,1620.0,2160.0,1620,960,1180.0,4838.0,,,,,English,fr,CA,ON,Lorraine,L3J,50.8476,-73.2324,America/Chicago,Model B,prod-15991
9a5c9908-6a59-44af-846a-bf7536a751ef,2024-03-20 14:44:03.000 Z,2024-09-09 12:45:42.018 Z,android-prod,false,true,true,false,"[
  {
    ""product_id"": ""prod-09099"",
    ""qv_event_id"": null,
    ""pdp_event_id"": ""4aa2cbc1-419c-4f51-972d-086283b78e57"",
    ""atc_event_id"": ""2562974c-32ee-49ac-b95c-8afd0ddd0838"",
    ""purchase_event_id"": null
  }
]",b82b00aa-1fd0-4b9b-a98a-8bf53e8e909e,09f6d73d-a9da-4c07-bc07-01e6ccf5bae0,a6fcdad2-62fe-4748-8e98-4d1ef05b9d53,884,Chia seeds,alternate,type-ahead,product,,,2024-07-31,,222.0,334.0,logged-in,26db164d-871f-41f6-a5b8-e86ce07bde48,unknown,,267b3de25b2850c85e53769988df73e262dd0f7fcf86a89aa16202042519851a,independent,,courier,8934.0,2024-07-27,10:30 - 11:00,,pcx-mode,Desktop,1620.0,1668.0,1668,2048,1180.0,713.0,,,,,English,fr,GB,ON,Elliot Lake,J3V,42.7550,-78.9261,America/Vancouver,Model F,prod-09099
41c130d4-3d23-4537-b255-7b336e1c25ea,2024-02-27 11:58:11.000 Z,2024-09-09 03:45:59.492 Z,ios-prod,false,true,true,false,"[
  {
    ""product_id"": ""prod-15432"",
    ""qv_event_id"": null,
    ""pdp_event_id"": ""c8344982-7c9e-4d1f-9ff7-91a00600be59"",
    ""atc_event_id"": ""fd8e9638-b8a0-4de0-b831-90981ea29e51"",
    ""purchase_event_id"": null
  }
]",d37aff26-ae3a-4d93-8832-b2e15571478e,c47c1737-8adc-4385-84c7-90a84e88a791,7976e483-d11b-4781-aeb7-b07fac854150,122,dairy cheese,alternate,type-ahead,product,,,2024-07-31,,222.0,334.0,logged_in,8e799221-35f6-4ce1-b339-be46a89161c7,registered,,267b3de25b2850c85e53769988df73e262dd0f7fcf86a89aa16202042519851a,valumart,,delivery,7573.0,2024-08-03,16:00 - 16:30,,pcx-mode,Desktop,2732.0,2388.0,2732,1668,1180.0,713.0,,,,,en-US,en,US,NL,Red Deer,P0M,43.8711,-71.3289,America/St_Johns,Model A,prod-15432
8f1e8609-9fa5-4500-8dd6-becfa4358baa,2024-05-29 05:42:57.000 Z,2024-09-09 04:16:03.191 Z,web-prod,false,false,false,false,"[
  {
    ""product_id"": ""prod-13180"",
    ""qv_event_id"": null,
    ""pdp_event_id"": null,
    ""atc_event_id"": null,
    ""purchase_event_id"": null
  }
]",b95f61a7-02ca-476e-81c5-f3577635fa66,eda91ea4-f050-4684-9204-22f314924c8a,b474b2cf-aa3f-47bf-ad38-128e3f17c7f2,1523,Milk skim,organic,type-ahead,product:grocery,,,2024-07-31,,222.0,334.0,logged_in,5c07f9ee-acf0-4d9b-8af4-f70d4bca4712,registered,,267b3de25b2850c85e53769988df73e262dd0f7fcf86a89aa16202042519851a,dominion,,delivery,577.0,2024-06-27,18:00 - 18:30,,pcx-mode,Desktop,1668.0,713.0,2732,960,1423.0,713.0,,,,,en-GB,fr,US,ON,Montreal,N3S,52.2424,-114.1958,America/St_Johns,Model E,prod-13180
fa63c5d9-2924-4ab1-b541-7f3476301338,2024-01-11 19:12:48.000 Z,2024-09-09 11:36:40.468 Z,web-prod,false,false,false,true,"[
  {
    ""product_id"": ""prod-06353"",
    ""qv_event_id"": null,
    ""pdp_event_id"": null,
    ""atc_event_id"": null,
    ""purchase_event_id"": ""97103bc0-9638-429d-8b43-2644d7d1a004""
  }
]",c5acb622-f856-497e-ab5e-f11caa0da560,a89c1b02-909c-4fda-b4b2-652b06a263ec,8b1dc709-2c55-4fdf-a0d5-bd0256cd37b3,84,Bread,organic,type-ahead,product,,,2024-07-31,,222.0,334.0,logged-in,29602940-9d53-406f-a1eb-55b6f7ec862d,unknown,,267b3de25b2850c85e53769988df73e262dd0f7fcf86a89aa16202042519851a,nofrills,,courier,1514.0,2024-07-19,09:30 - 10:00,,pcx-mode,Mobile,1488.0,1668.0,1620,1136,1423.0,4838.0,,,,,fr-CA,fr,CA,ON,London,K2J,46.5825,-75.5879,America/St_Johns,Model E,prod-06353
b72990f5-ef0b-4c13-84b4-b4d29e508e35,2024-09-07 08:41:05.000 Z,2024-09-09 06:11:14.854 Z,web-prod,false,false,false,true,"[
  {
    ""product_id"": ""prod-10361"",
    ""qv_event_id"": null,
    ""pdp_event_id"": null,
    ""atc_event_id"": null,
    ""purchase_event_id"": ""a8f4354a-9151-4dc4-9f47-e5807787ce86""
  }
]",b74ae1e7-2eb1-4258-a34a-95d53a9877bc,50aa6bc3-c098-4576-b9fb-2c6de119f86a,4d59b55d-e653-44a9-ae69-cfca0d596ae1,18,Spaghetti sauce,organic,manual-search,product,,,2024-07-31,,222.0,334.0,logged-in,fe1bbae4-4efe-4a19-bc41-4351cfce0d2a,unknown,,fe4a375af922d7a79ab0715456a616538ce3dc978e37b6c28846382cfe8a16cb,zehrs,,delivery,895.0,2024-07-23,19:00 - 20:00,,pcx-mode,Desktop,1640.0,2048.0,1440,2048,1423.0,713.0,,,,,en-US,fr,US,NL,Saint-Bruno-de-Montarville,J7C,44.4006,-65.9462,America/Edmonton,Model F,prod-10361
82d28ac8-c26c-4720-ad13-acdf556256ae,2024-05-03 21:36:14.000 Z,2024-09-09 20:57:25.545 Z,ios-prod,false,false,false,true,"[
  {
    ""product_id"": ""prod-01348"",
    ""qv_event_id"": null,
    ""pdp_event_id"": null,
    ""atc_event_id"": null,
    ""purchase_event_id"": ""e67cd2a3-71c0-48bd-88ed-d6ca54d5253a""
  }
]",a858a2c9-4135-4159-8452-948064781866_1722176173289,9ee789ee-7c22-4705-bde8-64994da040cf,345a830d-69f4-4b8e-82ed-cd7f1c3ffa6c,87,Old cheddar,multi-search,manual-search,product:grocery,,,2024-07-31,,222.0,334.0,not-logged-in,0a738ce1-2844-4d1d-b818-58f1b6512de4,unknown,,fe4a375af922d7a79ab0715456a616538ce3dc978e37b6c28846382cfe8a16cb,loblaw,,courier,332.0,2024-08-06,11:30 - 12:00,,pcx-mode,Desktop,1620.0,1668.0,1488,2778,1423.0,4838.0,,,,,en-CA,en,CA,NL,Laval,T4R,49.1689,-79.7626,America/Edmonton,Model C,prod-01348
56bcc615-06c3-42b1-96d9-94b3c16d905a,2024-08-28 17:39:56.000 Z,2024-09-09 04:16:03.191 Z,android-prod,false,false,false,false,"[
  {
    ""product_id"": ""prod-19650"",
    ""qv_event_id"": null,
    ""pdp_event_id"": null,
    ""atc_event_id"": null,
    ""purchase_event_id"": null
  }
]",c47a5713-a5d9-4440-b2fc-388767fd556c,8eaa96bb-a29c-446a-8653-44692727c1d6,2182d3bf-b956-4168-96c3-562194703773,129,pinto beans,multi-search,type-ahead,product:grocery,,,2024-07-31,,222.0,334.0,not-logged-in,94eae491-f1fe-43c5-aafb-561d33217fb2,unknown,,267b3de25b2850c85e53769988df73e262dd0f7fcf86a89aa16202042519851a,independent,,courier,812.0,2024-07-30,11:00 - 11:30,,pcx-mode,Desktop,2732.0,2224.0,1640,2732,1423.0,713.0,,,,,fr-CA,en,GB,AB,Elliot Lake,N3S,45.4499,-81.0960,America/Halifax,Model C,prod-19650
74043b55-bc1a-4729-bd8f-3de40385b114,2024-03-18 12:01:01.000 Z,2024-09-09 14:50:28.626 Z,ios-prod,false,false,true,false,"[
  {
    ""product_id"": ""prod-05888"",
    ""qv_event_id"": null,
    ""pdp_event_id"": null,
    ""atc_event_id"": ""e374a5d1-9bdd-4f83-b66b-97add20a7ba8"",
    ""purchase_event_id"": null
  }
]",e4315ba9-c5ac-4f14-b141-55cb920f0e84_1722477942085,ea368cf2-f928-4033-921a-1b178550ed84,f4cf0de7-8892-42a5-af30-2e20aaba0b9f,13,Honeycomb,multi-search,manual-search,product,,,2024-07-31,,222.0,334.0,logged-in,99e18d8e-1778-4376-a913-67189ec652c8,registered,,267b3de25b2850c85e53769988df73e262dd0f7fcf86a89aa16202042519851a,fortinos,,pickup,2800.0,2024-08-06,13:30 - 14:00,,pcx-mode,Mobile,2388.0,1668.0,2360,2778,1423.0,4838.0,,,,,en-CA,en,GB,BC,West Kelowna,L6H,49.2824,-80.9439,America/St_Johns,Model F,prod-05888
