INVENTORY_ID,REORDER_LEVEL,PRODUCT_ID,QUANTITY_IN_STOCK,WAREHOUSE_ID,RATING,STOCK_LEVEL,SALES_VOLUME,RESTOCK_DATE,WEIGHT,SUPPLIER_ID,DISCOUNTS,STORAGE_CONDITION,SAFETY_STOCK,INVENTORY_STATUS,AVERAGE_MONTHLY_DEMAND,LAST_AUDIT_DATE,LAST_RESTOCK_DATE,NEXT_RESTOCK_DATE
6074,516,prod-00524,4744,25,"3,7247550296797800",4744,8230,2024-01-26,"42,41069423306140",69,"13,60770003681710",Frozen,436,in-stock,196,2024-06-20 14:56:40.607 Z,2023-08-03,2024-04-03
6101,98,prod-00524,2368,50,"1,7889493632416700",2368,1858,2024-10-16,"16,488292094976500",91,"3,911841669287780",Frozen,154,backordered,262,2024-03-05 14:56:40.607 Z,2024-08-16,2024-12-05
7152,604,prod-00524,1041,49,"1,9071315255526800",1041,5741,2024-07-26,"21,820289120102800",56,"25,370440117022500",Ambient,32,backordered,528,2024-03-10 14:56:40.616 Z,2024-06-10,2024-10-21
7783,377,prod-00524,1323,14,"3,412149680473350",1323,3309,2024-08-27,"17,096105611778200",33,"28,952993554961800",Ambient,95,backordered,52,2024-06-17 14:56:40.622 Z,2024-07-28,2024-11-17
8044,629,prod-00524,4481,28,"1,6190782069837100",4481,3928,2024-10-27,"4,882782891112960",74,"3,570146645020080",Ambient,336,backordered,559,2024-03-30 14:56:40.625 Z,2024-07-04,2024-11-29
9185,426,prod-00524,1107,8,"1,7295136591552800",1107,4596,2024-03-29,"40,06299130251900",74,"7,918212519080340",Ambient,214,in-stock,601,2024-04-07 14:56:40.635 Z,2024-02-09,2024-06-09
10148,454,prod-00524,2683,34,"3,80744606942561",2683,3725,2024-08-25,"12,6650326478368",43,"27,444247054880000",Frozen,123,in-stock,931,2024-06-16 14:56:40.644 Z,2024-06-21,2024-09-26
10790,753,prod-00524,3271,44,"2,67695139035023",3271,8564,2024-12-06,"24,977568065530000",15,"14,584104827837500",Temperature Controlled,412,backordered,491,2024-06-09 14:56:40.650 Z,2024-10-18,2025-01-25
11576,875,prod-00524,4373,42,"3,700189029513950",4373,5209,2024-03-23,"38,75124624124890",33,"26,559541811714800",Ambient,269,in-stock,17,2024-03-14 14:56:40.655 Z,2024-02-09,2024-05-14
11977,843,prod-00524,3368,13,"3,2156602789365000",3368,7993,2024-09-12,"27,260925513433300",69,"19,032775249980100",Temperature Controlled,450,in-stock,224,2024-05-20 14:56:40.658 Z,2024-06-17,2024-12-08
12445,880,prod-00524,1824,3,"4,740991278520080",1824,4186,2024-06-09,"30,033060748603700",65,"12,12583528406710",Frozen,262,in-stock,969,2024-04-03 14:56:40.661 Z,2024-03-15,2024-08-26
13051,315,prod-00524,3003,30,"3,237264728676750",3003,7923,2024-01-06,"4,950923988415910",1,"1,0209872503506800",Temperature Controlled,150,backordered,255,2024-08-12 14:56:40.664 Z,2023-10-31,2024-02-24
14195,617,prod-00524,4099,49,"4,608363211442840",4099,1364,2024-10-09,"6,1857072652223700",87,"4,811545987205250",Ambient,188,in-stock,386,2024-04-18 14:56:40.670 Z,2024-07-10,2024-12-30
15026,571,prod-00524,233,4,"1,9371428748473100",233,4465,2024-07-13,"25,254853257382200",83,"4,22138666203327",Temperature Controlled,209,in-stock,391,2024-04-28 14:56:40.675 Z,2024-02-27,2024-08-24
15104,338,prod-00524,2575,29,"3,4748177532570700",2575,4296,2024-11-23,"42,06539243296720",98,"3,3324339346872800",Ambient,356,backordered,28,2024-04-11 14:56:40.676 Z,2024-07-23,2025-02-12
15269,74,prod-00524,1327,30,"3,5908964286672600",1327,6234,2024-04-01,"31,442738869696700",86,"17,13907230232",Frozen,493,backordered,826,2024-02-29 14:56:40.677 Z,2024-02-09,2024-06-29
16159,978,prod-00524,3311,8,"1,1158665588681800",3311,8387,2024-07-29,"34,80150408889170",99,"12,898074827846100",Frozen,302,backordered,561,2024-04-14 14:56:40.682 Z,2024-02-16,2024-09-07
16768,224,prod-00524,2968,35,"3,307837458328460",2968,5110,2024-04-15,"0,5958524363794410",99,"8,711705952993800",Temperature Controlled,336,in-stock,820,2024-04-02 14:56:40.703 Z,2023-12-14,2024-05-21
16863,487,prod-00524,2540,20,"2,6530422768492900",2540,6549,2024-08-02,"47,31348673288780",12,"29,155385972916000",Ambient,265,in-stock,101,2024-03-02 14:56:40.704 Z,2024-06-12,2024-10-26
16984,320,prod-00524,1392,50,"3,4259571971769900",1392,1929,2024-02-07,"38,13196363139790",91,"10,27135341914600",Temperature Controlled,268,backordered,534,2024-05-13 14:56:40.705 Z,2023-12-10,2024-04-22
17185,699,prod-00524,4279,3,"4,206159687862710",4279,469,2024-10-17,"49,05810281926440",10,"1,1750127531675200",Temperature Controlled,400,in-stock,506,2024-05-06 14:56:40.707 Z,2024-08-20,2024-12-28
17273,861,prod-00524,738,20,"3,3958588040503300",738,264,2024-05-01,"15,083785032297200",56,"25,806065764672200",Temperature Controlled,478,backordered,486,2024-07-06 14:56:40.708 Z,2023-11-29,2024-06-14
38,682,prod-00083,2021,37,"1,764585299016550",2021,1734,2024-10-02,"13,351565980789400",35,"4,5823580691818000",Ambient,343,backordered,264,2024-07-22 14:56:40.567 Z,2024-05-09,2024-12-13
1821,833,prod-00083,4872,50,"2,123611132772500",4872,6689,2024-10-19,"13,84033851758050",47,"13,809236544930900",Temperature Controlled,72,backordered,825,2024-06-30 14:56:40.577 Z,2024-06-30,2025-01-07
2104,63,prod-00083,3203,48,"4,325750139908170",3203,7963,2024-11-19,"17,53927815001510",69,"17,458282049072400",Frozen,156,in-stock,437,2024-03-21 14:56:40.578 Z,2024-09-23,2025-01-05
4001,607,prod-00083,4626,14,"1,844989112896680",4626,6351,2024-09-14,"23,61259932606310",33,"13,291440927335500",Ambient,67,backordered,109,2024-08-19 14:56:40.588 Z,2024-06-02,2024-11-05
4192,789,prod-00083,998,32,"1,8190449153468400",998,6304,2024-12-24,"10,558741875401500",20,"29,83501328797820",Ambient,277,in-stock,110,2024-07-13 14:56:40.590 Z,2024-07-23,2025-02-27
5134,939,prod-00083,2823,6,"3,2010212356856600",2823,9098,2024-12-02,"42,674354869641100",97,"2,465531692889180",Temperature Controlled,254,backordered,457,2024-08-04 14:56:40.595 Z,2024-06-27,2025-02-15
8298,949,prod-00083,2351,46,"1,1499128297020400",2351,355,2024-10-20,"15,817423664380000",10,"9,186452234648930",Frozen,425,in-stock,728,2024-03-02 14:56:40.627 Z,2024-05-19,2024-12-22
9918,485,prod-00083,563,4,"1,0952541732435400",563,7429,2024-11-13,"3,191407668701340",44,"18,895011242434200",Ambient,317,in-stock,807,2024-03-30 14:56:40.642 Z,2024-07-24,2024-12-19
10294,562,prod-00083,2039,50,"3,298742390651700",2039,9760,2024-06-13,"38,41756001543670",48,"23,866840482098800",Frozen,405,backordered,676,2024-07-06 14:56:40.645 Z,2024-02-08,2024-08-22
10577,724,prod-00083,3396,36,"4,281401259137280",3396,7477,2024-10-22,"14,476683959013000",66,"5,992984455321160",Temperature Controlled,326,backordered,897,2024-07-25 14:56:40.648 Z,2024-07-06,2024-12-29
10628,320,prod-00083,3620,44,"4,385184428820920",3620,7813,2024-11-24,"28,98239753951700",41,"7,763665850381730",Temperature Controlled,136,backordered,941,2024-05-26 14:56:40.648 Z,2024-08-26,2024-12-28
12607,643,prod-00083,3222,29,"4,0398888664558500",3222,6101,2024-10-23,"25,170387352942600",98,"3,245603889392290",Frozen,438,in-stock,766,2024-08-04 14:56:40.662 Z,2024-06-14,2024-12-12
13638,352,prod-00083,1671,47,"4,775865844478640",1671,8967,2024-07-24,"47,48154372347620",13,"19,155053338880500",Ambient,110,in-stock,626,2024-05-25 14:56:40.667 Z,2024-04-12,2024-09-16
13822,969,prod-00083,2047,29,"1,9821936222135600",2047,7361,2024-03-03,"48,05644932961140",59,"26,444024043302600",Temperature Controlled,285,in-stock,255,2024-03-27 14:56:40.668 Z,2023-10-29,2024-04-28
13910,731,prod-00083,1041,13,"4,95751563015086",1041,6389,2024-09-09,"6,913629982114010",99,"19,557495752367900",Frozen,104,in-stock,274,2024-05-14 14:56:40.669 Z,2024-04-27,2024-11-06
14385,755,prod-00083,297,47,"4,560109689648040",297,6931,2024-06-10,"47,85896375151220",45,"0,3423737759432690",Frozen,412,in-stock,156,2024-06-14 14:56:40.672 Z,2024-04-01,2024-07-17
17318,380,prod-00083,3981,23,"1,9677168338811300",3981,2457,2024-06-26,"37,91305875192910",68,"6,762707789511690",Temperature Controlled,314,in-stock,795,2024-07-30 14:56:40.709 Z,2024-04-06,2024-08-28
18195,862,prod-00083,1372,14,"1,8854575571238300",1372,4668,2024-01-20,"49,928655826425800",75,"29,97197919852280",Temperature Controlled,277,in-stock,550,2024-05-14 14:56:40.717 Z,2023-12-19,2024-04-01
18519,694,prod-00083,1728,33,"1,6208140388465800",1728,3756,2024-06-11,"22,328514964854700",19,"5,107602412126180",Frozen,422,backordered,526,2024-07-29 14:56:40.720 Z,2024-04-16,2024-09-01
19078,883,prod-00083,4749,5,"2,938751349235570",4749,5519,2024-06-20,"10,662886788702000",32,"20,48061781835620",Frozen,105,in-stock,890,2024-03-16 14:56:40.725 Z,2024-01-27,2024-07-29
39,280,prod-00350,2839,19,"2,2343476942205100",2839,9513,2024-07-06,"24,011018274041100",84,"3,4329447568159700",Temperature Controlled,104,backordered,144,2024-07-03 14:56:40.567 Z,2024-01-18,2024-09-21
113,461,prod-00350,4026,50,"1,7249872100124900",4026,3708,2024-12-08,"38,447240997340200",27,"12,614763776267700",Ambient,204,backordered,611,2024-02-29 14:56:40.567 Z,2024-08-26,2025-03-01
155,337,prod-00350,1283,1,"4,067233080212350",1283,9463,2024-10-29,"47,85809941860930",92,"17,888331879201300",Ambient,416,in-stock,461,2024-07-06 14:56:40.568 Z,2024-08-01,2024-12-29
422,595,prod-00350,3133,9,"1,3893537206883000",3133,1747,2024-09-13,"49,33563249997030",63,"3,9929244971079700",Frozen,377,in-stock,33,2024-08-24 14:56:40.569 Z,2024-07-17,2024-11-17
596,904,prod-00350,2824,50,"3,2814572328500700",2824,2865,2024-09-22,"13,235314306347500",68,"3,858756088715410",Frozen,467,in-stock,497,2024-04-08 14:56:40.570 Z,2024-06-03,2024-12-10
998,128,prod-00350,2352,36,"2,681294952013660",2352,1643,2024-06-13,"12,945901207744000",34,"4,290645154555820",Ambient,390,backordered,962,2024-07-16 14:56:40.573 Z,2024-03-20,2024-08-06
1399,735,prod-00350,1575,50,"3,894357186887890",1575,7510,2024-11-10,"42,17145194964890",56,"3,7248026957838300",Frozen,122,backordered,577,2024-08-17 14:56:40.575 Z,2024-06-06,2025-01-08
1708,68,prod-00350,1896,14,"2,667283855590200",1896,7996,2024-02-08,"39,338496878477900",29,"14,116402346375800",Temperature Controlled,287,backordered,851,2024-08-02 14:56:40.576 Z,2023-08-18,2024-04-17
1728,375,prod-00350,2037,5,"3,102887858058330",2037,2244,2024-05-07,"14,555134804052100",74,"9,538919144803670",Frozen,78,in-stock,515,2024-03-06 14:56:40.577 Z,2023-12-23,2024-07-19
2743,897,prod-00350,856,9,"1,0196793629400400",856,7741,2024-11-20,"36,817163164677000",49,"12,645893597755700",Temperature Controlled,40,in-stock,948,2024-03-12 14:56:40.581 Z,2024-07-15,2024-12-29
3810,175,prod-00350,1434,21,"2,8692408650935000",1434,9064,2024-10-05,"21,95206518369360",100,"14,026669381878400",Frozen,489,in-stock,359,2024-07-07 14:56:40.587 Z,2024-04-11,2024-12-18
4004,538,prod-00350,2501,26,"1,2484864544193100",2501,2923,2024-08-21,"0,7127290060789950",8,"2,3083174114205800",Ambient,220,in-stock,97,2024-07-18 14:56:40.588 Z,2024-06-01,2024-09-23
7411,833,prod-00350,216,25,"1,0265006511020900",216,6091,2024-03-02,"47,0695958007036",83,"29,973009046440600",Temperature Controlled,443,backordered,840,2024-06-18 14:56:40.619 Z,2024-01-02,2024-05-14
8184,930,prod-00350,2131,19,"2,780318375600860",2131,3900,2024-11-16,"3,8255665129448600",14,"26,192535311058700",Frozen,152,in-stock,733,2024-06-29 14:56:40.626 Z,2024-10-11,2025-02-10
8717,203,prod-00350,2096,20,"3,030748292388670",2096,3531,2024-04-05,"8,516866458025270",27,"23,197293337357700",Temperature Controlled,156,backordered,881,2024-05-25 14:56:40.631 Z,2023-11-17,2024-06-19
10879,518,prod-00350,224,11,"2,688814632403290",224,4678,2024-05-07,"19,855063267704100",19,"21,340792715057200",Temperature Controlled,442,backordered,716,2024-05-13 14:56:40.650 Z,2024-02-23,2024-07-12
12365,330,prod-00350,2892,28,"4,048829080105380",2892,9359,2024-03-23,"48,491869650144800",69,"14,54776650452890",Temperature Controlled,339,backordered,484,2024-07-24 14:56:40.660 Z,2023-11-17,2024-05-21
12511,487,prod-00350,353,18,"1,2231274788701700",353,2248,2024-02-08,"4,423792003991090",19,"15,160555546404500",Temperature Controlled,432,backordered,527,2024-06-20 14:56:40.661 Z,2023-09-29,2024-04-07
14280,567,prod-00350,4260,10,"1,3214463885175700",4260,9164,2024-09-26,"30,856863636411200",27,"9,860475807408770",Frozen,345,backordered,535,2024-03-20 14:56:40.671 Z,2024-08-14,2024-12-10
15915,361,prod-00350,1173,25,"4,3590034697378100",1173,5310,2024-11-18,"43,81242735941470",47,"21,01524015338600",Temperature Controlled,496,backordered,689,2024-05-14 14:56:40.681 Z,2024-10-13,2025-01-22
16953,902,prod-00350,987,12,"1,8001259275083000",987,1292,2024-03-06,"48,34117027620520",89,"19,34114529708580",Frozen,218,in-stock,191,2024-07-05 14:56:40.705 Z,2023-11-21,2024-04-06
17496,683,prod-00350,2653,11,"4,234361082144900",2653,7280,2024-10-11,"10,528829808119300",82,"24,714589309877200",Temperature Controlled,430,backordered,727,2024-05-18 14:56:40.711 Z,2024-09-05,2024-11-19
18796,281,prod-00350,312,29,"3,941317303141250",312,1361,2024-08-03,"16,03783372154500",5,"26,760072678935500",Ambient,200,in-stock,929,2024-05-16 14:56:40.722 Z,2024-04-12,2024-10-29
41,901,prod-00893,4775,44,"3,2061070175021900",4775,6562,2024-07-15,"13,649299863854900",91,"8,79449757151551",Temperature Controlled,303,in-stock,34,2024-08-22 14:56:40.567 Z,2024-01-21,2024-08-30
741,999,prod-00893,1833,38,"4,037411107973930",1833,3879,2024-09-15,"29,39554299305410",42,"9,374975870285430",Frozen,157,backordered,454,2024-05-18 14:56:40.571 Z,2024-03-22,2024-11-24
2125,757,prod-00893,1853,30,"2,1757880904971500",1853,2541,2024-09-14,"48,507587757970700",99,"21,671242049157100",Temperature Controlled,387,backordered,485,2024-08-04 14:56:40.578 Z,2024-06-01,2024-10-15
4521,76,prod-00893,4909,26,"1,839605031704200",4909,9644,2024-01-03,"16,696448996920500",96,"28,358801825080800",Temperature Controlled,169,backordered,149,2024-06-03 14:56:40.591 Z,2023-09-15,2024-03-18
6397,343,prod-00893,2667,43,"2,7682009660745100",2667,6490,2024-08-01,"5,2602576907457200",25,"1,2115491236997100",Temperature Controlled,337,backordered,145,2024-04-23 14:56:40.610 Z,2024-06-29,2024-10-02
8175,841,prod-00893,2591,49,"2,4180007891581100",2591,3405,2024-02-29,"41,89862357271820",99,"17,27661432622160",Ambient,384,in-stock,166,2024-08-13 14:56:40.626 Z,2023-10-25,2024-05-22
9576,536,prod-00893,2779,30,"2,330828967370660",2779,5426,2024-07-21,"37,86276350947250",64,"6,823126794279340",Frozen,307,in-stock,158,2024-04-21 14:56:40.639 Z,2024-05-11,2024-10-05
10807,855,prod-00893,113,48,"3,2231555861878700",113,9935,2024-10-18,"10,104484864249200",48,"20,803352099538400",Temperature Controlled,180,in-stock,806,2024-08-24 14:56:40.650 Z,2024-07-25,2024-12-16
12807,662,prod-00893,3867,25,"1,3943972683123600",3867,4942,2024-12-26,"15,165600878501700",8,"18,08542199677340",Ambient,98,in-stock,129,2024-08-26 14:56:40.663 Z,2024-11-13,2025-03-22
15552,178,prod-00893,3407,32,"3,7725889257386700",3407,5030,2024-03-09,"8,169963867860300",61,"24,822936898431500",Ambient,411,backordered,140,2024-03-02 14:56:40.679 Z,2023-11-07,2024-06-04
16510,76,prod-00893,596,20,"3,0462212640896100",596,1663,2024-09-11,"1,5303757355831400",91,"23,10472936732820",Frozen,100,in-stock,429,2024-07-01 14:56:40.701 Z,2024-04-21,2024-10-24
17622,891,prod-00893,2826,29,"1,282833109322910",2826,4516,2024-03-06,"30,419067761226200",62,"5,1445228517436200",Ambient,134,in-stock,115,2024-03-01 14:56:40.712 Z,2023-09-15,2024-05-13
17883,283,prod-00893,2982,12,"3,5753232439614900",2982,6657,2024-06-08,"39,3616456057892",1,"7,059171216550390",Frozen,438,in-stock,868,2024-04-14 14:56:40.714 Z,2024-01-20,2024-08-29
18307,611,prod-00893,580,5,"1,9076529979501500",580,8475,2024-01-29,"5,158703452814390",95,"20,59659886054570",Ambient,53,in-stock,710,2024-07-02 14:56:40.718 Z,2023-08-18,2024-03-09
18729,113,prod-00893,2711,28,"1,815922061926080",2711,5894,2024-02-16,"1,7427199597387900",83,"10,802619333166400",Ambient,245,in-stock,552,2024-03-07 14:56:40.722 Z,2023-12-21,2024-04-25
42,264,prod-00091,1711,37,"4,083536302563560",1711,8165,2024-01-06,"3,59054833988891",21,"8,420103330442360",Ambient,415,backordered,546,2024-07-20 14:56:40.567 Z,2023-09-10,2024-03-21
102,371,prod-00091,2165,7,"4,8172825525588400",2165,1662,2024-03-16,"43,33402595373150",85,"25,526405739404800",Frozen,256,backordered,126,2024-03-21 14:56:40.567 Z,2024-01-18,2024-05-26
2344,644,prod-00091,3851,11,"1,55583289284185",3851,1595,2024-06-10,"13,205127502681200",77,"7,147584884466900",Ambient,243,backordered,507,2024-03-27 14:56:40.579 Z,2024-04-10,2024-07-21
3782,447,prod-00091,1566,36,"2,949067053186830",1566,6316,2024-04-12,"40,99948660999070",41,"25,874435427223500",Temperature Controlled,84,backordered,593,2024-06-03 14:56:40.587 Z,2024-02-16,2024-06-20
4980,758,prod-00091,3563,39,"4,744169827899320",3563,5464,2024-07-06,"38,35000587333230",7,"17,226692628638500",Temperature Controlled,480,backordered,436,2024-07-24 14:56:40.594 Z,2024-04-11,2024-09-18
7721,924,prod-00091,3112,6,"3,4460605146351500",3112,334,2024-07-30,"46,94515814405220",64,"18,99327344161120",Frozen,428,backordered,133,2024-04-23 14:56:40.622 Z,2024-05-04,2024-09-01
9934,103,prod-00091,1445,3,"2,7112177011807300",1445,7875,2024-10-01,"48,99914664910410",25,"9,28744738218396",Temperature Controlled,279,backordered,942,2024-08-14 14:56:40.642 Z,2024-08-26,2024-11-22
11649,901,prod-00091,4075,21,"4,915811476277840",4075,2640,2024-02-27,"49,263442954918700",67,"21,317647933581900",Temperature Controlled,386,backordered,543,2024-02-29 14:56:40.655 Z,2023-12-25,2024-04-17
14325,134,prod-00091,472,50,"2,968898902186770",472,8329,2024-10-24,"14,19985054587070",99,"3,1572535199088200",Frozen,263,in-stock,588,2024-05-01 14:56:40.671 Z,2024-09-03,2024-12-28
15199,626,prod-00091,2492,38,"2,2020057892344700",2492,3373,2024-11-18,"47,8794391092766",16,"25,783914665933400",Temperature Controlled,30,backordered,933,2024-05-27 14:56:40.677 Z,2024-09-19,2025-02-11
17707,538,prod-00091,2077,45,"1,0285449910432700",2077,487,2024-07-29,"2,555816218901570",62,"25,68787978848110",Temperature Controlled,427,backordered,924,2024-04-15 14:56:40.712 Z,2024-06-26,2024-09-21
17935,800,prod-00091,3442,13,"3,5998925545160800",3442,7545,2024-02-27,"0,5409460653034040",70,"22,951579646237900",Temperature Controlled,255,in-stock,551,2024-06-22 14:56:40.715 Z,2023-11-10,2024-05-03
19030,459,prod-00091,2630,32,"3,093612363551880",2630,634,2024-12-23,"49,36967271977320",1,"26,62002067211060",Temperature Controlled,75,in-stock,703,2024-07-24 14:56:40.725 Z,2024-11-16,2025-01-23
19064,512,prod-00091,1957,10,"3,308457812035170",1957,2768,2024-03-03,"35,42061473301400",92,"23,744245907461000",Frozen,359,backordered,115,2024-07-19 14:56:40.725 Z,2023-12-25,2024-05-03
43,591,prod-00836,4236,9,"1,3317405707642900",4236,7874,2024-03-09,"40,15549595332600",62,"26,983001474513900",Temperature Controlled,44,in-stock,100,2024-06-27 14:56:40.567 Z,2023-11-18,2024-04-17
680,590,prod-00836,3132,8,"4,32017147843678",3132,4729,2024-11-15,"42,48762362921020",12,"15,065281547612400",Temperature Controlled,97,backordered,889,2024-06-18 14:56:40.571 Z,2024-07-05,2024-12-21
6219,707,prod-00836,3011,5,"2,5588502388547600",3011,3247,2024-10-12,"26,278200100356300",40,"26,308851048713700",Temperature Controlled,382,backordered,475,2024-07-21 14:56:40.608 Z,2024-08-08,2024-12-28
8055,282,prod-00836,4334,22,"2,7899405362731100",4334,4245,2024-01-21,"30,90733446750510",97,"27,319588719772800",Frozen,247,in-stock,344,2024-07-08 14:56:40.625 Z,2023-10-07,2024-03-06
8431,147,prod-00836,3821,10,"1,3279473049734600",3821,5693,2024-07-11,"10,114901897191000",79,"10,197782484139100",Ambient,167,in-stock,317,2024-05-28 14:56:40.628 Z,2024-03-26,2024-08-12
8695,852,prod-00836,1252,43,"1,3049051886186000",1252,3455,2024-12-01,"5,0202240015673400",51,"26,15855848874500",Frozen,161,in-stock,182,2024-03-14 14:56:40.630 Z,2024-06-16,2025-02-19
10453,256,prod-00836,1224,17,"1,1259179951947400",1224,5731,2024-05-10,"40,572283818032100",76,"15,498660009990500",Ambient,41,in-stock,901,2024-06-08 14:56:40.646 Z,2024-01-01,2024-08-02
11138,548,prod-00836,3977,41,"1,658810147018830",3977,7527,2024-12-03,"5,931625335895540",32,"14,073322052904000",Ambient,268,in-stock,764,2024-08-03 14:56:40.652 Z,2024-10-05,2025-01-16
11353,878,prod-00836,3457,20,"3,6888954254284500",3457,3049,2024-06-05,"11,830581537034500",72,"9,851166658686930",Ambient,388,in-stock,926,2024-05-02 14:56:40.653 Z,2024-04-06,2024-08-30
11760,829,prod-00836,4856,49,"2,765980665672960",4856,6928,2024-05-24,"15,236234236950600",52,"18,430968973123600",Frozen,404,in-stock,15,2024-06-16 14:56:40.656 Z,2024-01-25,2024-08-13
13658,483,prod-00836,613,19,"3,528772397142310",613,1620,2024-09-10,"33,96935886307370",89,"15,317731560388600",Ambient,53,in-stock,215,2024-06-15 14:56:40.667 Z,2024-03-16,2024-12-06
13697,270,prod-00836,275,16,"4,546521998323460",275,5817,2024-02-17,"25,913894034840900",49,"22,39412422502720",Ambient,469,in-stock,345,2024-07-17 14:56:40.667 Z,2023-09-18,2024-04-09
14831,596,prod-00836,2137,1,"3,647902916090460",2137,4988,2024-10-05,"26,430674982296100",52,"9,153138656501580",Ambient,497,in-stock,603,2024-08-06 14:56:40.674 Z,2024-07-10,2024-11-29
15479,528,prod-00836,2173,34,"2,4410415118118400",2173,359,2024-07-18,"49,70986543375550",58,"7,371482273761920",Ambient,248,backordered,499,2024-07-26 14:56:40.678 Z,2024-02-20,2024-09-14
15573,697,prod-00836,663,20,"4,353549545707520",663,7407,2024-12-19,"2,7808952976315200",81,"24,579649195885300",Ambient,320,in-stock,811,2024-05-10 14:56:40.679 Z,2024-09-05,2025-02-08
16939,932,prod-00836,854,30,"1,9171140646591000",854,7525,2024-03-20,"7,794928325851620",2,"21,528183244524900",Temperature Controlled,394,in-stock,324,2024-05-29 14:56:40.705 Z,2024-01-08,2024-05-31
18369,57,prod-00836,2282,14,"3,1098832383879100",2282,8493,2024-12-23,"32,71141060911860",38,"4,741565919066780",Temperature Controlled,347,in-stock,730,2024-08-02 14:56:40.718 Z,2024-09-20,2025-03-06
18541,572,prod-00836,2866,35,"1,9728897349806200",2866,6571,2024-03-26,"36,58102398595560",97,"22,046504558000100",Ambient,194,backordered,909,2024-07-26 14:56:40.720 Z,2023-10-06,2024-04-25
44,750,prod-00997,1108,26,"2,1889673147973100",1108,8547,2024-04-18,"34,63324698094160",97,"6,722633163433220",Temperature Controlled,320,backordered,683,2024-06-11 14:56:40.567 Z,2024-03-02,2024-05-30
6890,518,prod-00997,493,40,"1,6875371632066900",493,1117,2024-07-23,"37,076835717497200",27,"15,497391745662200",Temperature Controlled,106,backordered,267,2024-04-02 14:56:40.614 Z,2024-05-17,2024-08-30
6999,802,prod-00997,4960,6,"3,5416467484028700",4960,4362,2024-11-03,"31,002681950981000",32,"9,522975139268040",Temperature Controlled,154,in-stock,74,2024-07-29 14:56:40.615 Z,2024-07-23,2024-12-29
7186,322,prod-00997,949,4,"1,1364601817980700",949,4706,2024-08-19,"0,9254551739580180",99,"13,102372196475300",Ambient,40,backordered,886,2024-04-11 14:56:40.617 Z,2024-03-16,2024-10-06
11169,938,prod-00997,4602,50,"4,217420235732680",4602,9045,2024-12-30,"19,550999138121100",64,"9,011049122616060",Ambient,64,backordered,527,2024-05-04 14:56:40.652 Z,2024-08-21,2025-02-26
11279,904,prod-00997,3512,47,"1,3373061448888600",3512,5964,2024-05-19,"5,192989864762000",25,"29,63581491289690",Temperature Controlled,74,backordered,864,2024-07-17 14:56:40.653 Z,2024-01-22,2024-07-01
13565,329,prod-00997,3006,49,"1,5796262382706000",3006,480,2024-07-23,"44,77090911657720",24,"3,4809562542213700",Ambient,73,in-stock,880,2024-08-22 14:56:40.667 Z,2024-01-31,2024-09-08
15358,648,prod-00997,3688,48,"1,4672724256762700",3688,1295,2024-03-10,"1,1659082991828400",10,"9,125154475868020",Frozen,371,in-stock,914,2024-07-25 14:56:40.677 Z,2023-12-06,2024-05-15
17238,511,prod-00997,2303,16,"2,941181001457170",2303,5620,2024-05-16,"6,150219518341310",91,"18,53955801937010",Temperature Controlled,128,in-stock,588,2024-06-07 14:56:40.708 Z,2024-02-12,2024-06-22
19286,481,prod-00997,1247,45,"2,2740052397242800",1247,8834,2024-10-10,"15,722970278777400",18,"4,78925258237542",Ambient,369,in-stock,971,2024-06-27 14:56:40.732 Z,2024-06-07,2024-11-28
19934,567,prod-00997,556,34,"1,240979599671080",556,3781,2024-10-29,"18,76907281313660",30,"9,587206935724660",Frozen,74,backordered,567,2024-08-16 14:56:40.737 Z,2024-07-09,2025-01-12
45,909,prod-00454,844,24,"2,677140191050880",844,3777,2024-11-06,"41,755507898379400",22,"27,390176186485500",Frozen,235,backordered,455,2024-05-17 14:56:40.567 Z,2024-06-23,2025-01-31
1885,653,prod-00454,2719,1,"2,6998831053522900",2719,3699,2024-07-18,"48,07204350972270",12,"9,169859953266530",Temperature Controlled,79,backordered,517,2024-03-21 14:56:40.577 Z,2024-04-05,2024-10-13
4045,281,prod-00454,189,50,"2,9960203418873100",189,761,2024-06-21,"34,7628301433983",81,"2,404262678136550",Ambient,256,backordered,716,2024-04-24 14:56:40.589 Z,2024-03-27,2024-08-09
4409,605,prod-00454,154,47,"3,815627781505270",154,398,2024-02-13,"37,213559326899400",9,"3,5719721171693100",Temperature Controlled,326,in-stock,526,2024-04-30 14:56:40.591 Z,2023-10-07,2024-04-18
5580,919,prod-00454,3567,24,"4,653660117429470",3567,5071,2024-03-09,"23,187114353097900",89,"12,538750502103600",Temperature Controlled,414,backordered,544,2024-08-03 14:56:40.602 Z,2023-09-19,2024-06-06
5674,716,prod-00454,2299,41,"4,171896224790990",2299,4338,2024-07-29,"26,639273748252400",100,"7,4658857999764400",Ambient,260,backordered,718,2024-04-16 14:56:40.603 Z,2024-05-28,2024-10-13
6035,944,prod-00454,481,40,"4,917714418347070",481,101,2024-07-24,"10,115128178853300",62,"7,93583539482701",Frozen,482,in-stock,602,2024-07-11 14:56:40.606 Z,2024-03-07,2024-09-02
