SEARCH_EVENT_ID,SESSION_ID,JOURNEY_ID,CART_ID,SEARCH_TERMS,SEARCH_RESULTS,SEARCH_TYPE,TIMESTAMP
ccbcd0b4-7afb-44c9-bd1f-e7124e15d553,4920a186-3ed8-4a5d-b98c-33d67898f3d4,f0bf53a1-bc0c-490f-9b60-1cf2270e772e,853139fa-7392-4bc6-b2d2-5a9333846a6c_1722525666975,butter chicken cooking sauce,37,product:grocery,2024-07-14 23:10:24.000000 UTC
856c1a53-1e41-46bd-9532-84e7dac24f72,35e7e0bf-0db4-4617-992b-76a7fe8073e5,ed959ea0-4599-468a-8052-2e7e10cdeac0_1722422817856,693df3c9-70a7-4af8-b20f-21a2d6f54a10_1722322025678,Yogurt,69,product:grocery,2024-02-06 15:20:31.000000 UTC
9cb0135e-1a0a-4d09-a022-79e8e1323489,5e8533ad-cd8c-491c-97bc-9f2863814c8d,99e3690b-507a-4324-9362-cb2606500ad7,9568edbd-bdb5-4f56-92f7-2214627a506c,Baby spinach,18,product:grocery,2024-02-06 18:22:02.000000 UTC
ae752e2a-4e53-475e-ae6a-935c7d8daf28,2143afcc-a87d-46de-bdd4-3f7187403e65,7d3cafe5-70c8-4929-9a46-e0caceddf518,d37aff26-ae3a-4d93-8832-b2e15571478e,Spinach,94,product:grocery,2024-04-27 10:24:55.000000 UTC
59dde0b0-2c64-470b-9f94-bad4b867f3fc,c0320537-665c-48b5-abe4-ac2fe033ace2,5a1de308-df8b-441c-91e8-0264d6c06a9d,815291e3-a936-4969-9086-9d80684aa7bd,Sunflower seeds,64,product:grocery,2024-01-03 22:17:28.000000 UTC
50cca336-89e8-4f69-8669-ce1676f676c2,d6cd55f5-672b-4425-be68-e193098f0bc9,c5525b5d-f48b-45ce-8f60-8f238680286e,5d695300-a104-4526-ab73-c84b29881bdd,821138006814,832,product,2024-05-11 17:37:08.000000 UTC
826b9b03-adb3-49b9-a6bb-74206c96d342,6a6ec50f-eca8-4cc4-a7d8-26dc075eaade,d57f58c8-e41d-4ee6-ba7e-063eabfd3b09,56bcf7fe-1dfc-46a9-8122-e9506cb40a0e,Waffles,15,product,2024-02-21 23:36:01.000000 UTC
5ed341d1-a627-479e-9c8b-0bcda24a4051,2143afcc-a87d-46de-bdd4-3f7187403e65,23c72808-5646-4efe-b70a-cca3644c47ab,8deaed6c-de1c-4554-89ea-9958a74e2af1_1722430565110,Ginger beer,2,product:grocery,2024-01-27 11:02:46.000000 UTC
d5e0970c-f9ba-463b-afbe-d5718b1ec6f3,4dcf6735-b387-418e-b382-a0fc0047abdb,e4315ba9-c5ac-4f14-b141-55cb920f0e84_1722477942085,9f778ede-6420-425e-a213-b044454bfe63_1722523664148,Kashi,54,product:grocery,2024-05-06 11:14:58.000000 UTC
fc4f47d3-6487-4456-b738-8474ed00dc48,bc1ad653-14fc-4a1f-8a35-e46d88324904,7e22fe2f-56f2-4743-a32a-5f4c8a26d0f6,9f778ede-6420-425e-a213-b044454bfe63_1722523664148,Cheese,35,product,2024-07-17 07:47:35.000000 UTC
52e9c2ac-4584-4251-b0ce-24cb12a428c7,d8a95406-1023-447c-a199-efda15dbb6a6,9568edbd-bdb5-4f56-92f7-2214627a506c,29c65442-cf37-4983-9bd6-3423d7f3fa7b,Old cheddar,16,product:grocery,2024-03-01 21:59:44.000000 UTC
8833fc8e-549b-4deb-8f23-e111f77677e4,8cdfe8e2-0a24-4a5a-9731-1e9b64adba96,90a79dee-c934-4e10-a2c9-a2d9d64bc38b_1721930000820,7d3cafe5-70c8-4929-9a46-e0caceddf518,Red peppers,58,product,2024-03-28 17:42:42.000000 UTC
7980d5a9-91fe-420d-95c6-8404b4806ad9,0f8b19ab-4b75-41c0-8b7f-ccd121bbf700,07dc90e5-3c3f-41cf-8315-58a8a07d5209_1722463545830,68df02bf-39c9-49e6-888a-45357bfbd64e_1722533735617,Mini potatoes,576,product:grocery,2024-05-10 12:02:56.000000 UTC
0c34097e-27ee-4af8-809f-29150a1d54dd,2143afcc-a87d-46de-bdd4-3f7187403e65,c5525b5d-f48b-45ce-8f60-8f238680286e,19ec4962-7474-4829-ab01-424831f403bd_1721342120149,Hot dog buns,38,product:grocery,2024-05-28 10:25:02.000000 UTC
c2d5d72f-5cb0-4d66-a0e3-0ec082a24cf5,08473f04-b406-42a0-9484-95e21a3e97cf,9f778ede-6420-425e-a213-b044454bfe63_1722523664148,ed959ea0-4599-468a-8052-2e7e10cdeac0_1722422817856,tonic water,65,product,2024-08-11 06:51:07.000000 UTC
50b4e9ee-e72d-4f6d-9400-1e5c9e1f17dd,c66b8d68-9ab5-488f-be0f-e85ad2d9a9e6,5fdb4aae-dce1-4200-999d-31b492621dab,68df02bf-39c9-49e6-888a-45357bfbd64e_1722533735617,Lays,1521,product,2024-01-10 12:34:25.000000 UTC
012dde67-80e5-41fd-84ab-aca7f922e881,95d6051e-a47e-416f-8994-086a7ba8b53a,619e2f56-13e5-4d43-83c6-acb6ebf0ed0a,c5acb622-f856-497e-ab5e-f11caa0da560,loreal eye cream,9,product,2024-06-26 20:34:27.000000 UTC
a146e1ff-e499-4a0c-86a3-dbb679b09d70,fa0d4f5e-fa54-468a-bbc0-fe5a16b96292,2d254be9-2a5d-46bd-a434-888a51810aee,f166167f-1fa9-44d6-9b52-d64772135f63_1722526702072,Limes,107,product,2024-06-27 23:18:38.000000 UTC
24fa4e55-6799-4c41-a649-8957e13e7e00,35e7e0bf-0db4-4617-992b-76a7fe8073e5,afe3caf0-ff7d-4a77-9c64-986e5a93d89c_1721998722840,418157da-b0b1-4d8a-b57e-12631780e5e0,Naturally imperfect,58,product:grocery,2024-04-12 21:08:45.000000 UTC
6c6a839f-f10c-428d-86f8-b7a2278694f7,6cd4aab0-e10d-4ff5-8bad-e85218fdec51,56bcf7fe-1dfc-46a9-8122-e9506cb40a0e,22178259-0e4e-4420-84e0-dbdec2c6efa4,pinto beans,13,product:grocery,2024-01-03 01:21:04.000000 UTC
816b88fe-2909-41db-a37f-661bf88b5f0e,8cdfe8e2-0a24-4a5a-9731-1e9b64adba96,ed959ea0-4599-468a-8052-2e7e10cdeac0_1722422817856,23c72808-5646-4efe-b70a-cca3644c47ab,pickled jalapeno slices for nachos,14,product,2024-01-02 19:35:06.000000 UTC
d5e0970c-f9ba-463b-afbe-d5718b1ec6f3,2143afcc-a87d-46de-bdd4-3f7187403e65,0bba95f6-5765-41ed-83f9-0b4c93260ae6_1717697399587,19946b7e-8b0d-42c6-8a9b-b0c0efea9dc0,Veggie crispy minis,254,product,2024-06-30 17:39:41.000000 UTC
7150f7dc-273e-4d09-92da-19861cea8300,4958334a-f0f7-40fc-a1ed-cddde45376ba,693df3c9-70a7-4af8-b20f-21a2d6f54a10_1722322025678,418157da-b0b1-4d8a-b57e-12631780e5e0,Tylenol arthritis,2,product:grocery,2024-03-06 11:16:12.000000 UTC
7980d5a9-91fe-420d-95c6-8404b4806ad9,9eff122a-e77d-4e30-a0db-e90716f7ede5,3225e78b-ddcb-4c96-8b5d-86311fd407c9,693df3c9-70a7-4af8-b20f-21a2d6f54a10_1722322025678,Cilantro,238,product:grocery,2024-04-30 00:02:39.000000 UTC
2cfcf37b-2643-4631-b4d1-2059e67cbadc,2cafff91-cfd8-41f4-8879-96b825e3ee74,19ec4962-7474-4829-ab01-424831f403bd_1721342120149,511e00a8-2168-4119-abfc-0b27f155c4fb,Strip loin,21,product:grocery,2024-07-22 05:29:00.000000 UTC
c7f97e7c-bc12-4e81-9915-635e759246b0,bc1ad653-14fc-4a1f-8a35-e46d88324904,714336f6-8feb-48bd-942e-b7938b2745c6,6e96598b-6117-4be8-8667-6c5940a82959,Green onion,320,product:grocery,2024-07-07 22:41:57.000000 UTC
79dc9361-c0d2-41df-b34b-cc3a73c1b1ab,0d54e830-6e1c-4ba0-b642-877c44e0a8c4,f0bf53a1-bc0c-490f-9b60-1cf2270e772e,b74ae1e7-2eb1-4258-a34a-95d53a9877bc,butter chicken cooking sauce,34,product:grocery,2024-08-02 19:13:18.000000 UTC
b3cc11d4-5da2-4e00-8da6-db5ac9ca1079,d4b40381-e108-4062-96d5-17fd50007695,49c8240d-89a7-48d7-86f3-ef2a645cfad7,8deaed6c-de1c-4554-89ea-9958a74e2af1_1722430565110,Seaweed,5,product:grocery,2024-03-17 16:15:46.000000 UTC
f0ecc78d-2433-4472-8d6e-3cb34552b383,4f3d6c30-3ab3-4fe2-9a05-212127fd0f57,c47a5713-a5d9-4440-b2fc-388767fd556c,10d9be76-674c-4cc0-8aa3-2193734a96f9_1722535780701,butter chicken cooking sauce,832,product,2024-03-15 17:54:23.000000 UTC
9a3b50f8-31b2-4a34-bb97-21f267660c69,63d9721b-ba46-4a0d-9533-f56dc458ebd8,fed0ae30-7ae2-484f-af69-58639950a791,a35fff40-be29-43cc-a8c5-5449fb502d3c_1722465030212,Ginger beer,55,product,2024-02-06 14:28:15.000000 UTC
056cb77c-9df5-479f-ae6c-bbbf18568421,5e8533ad-cd8c-491c-97bc-9f2863814c8d,00a73943-2170-4414-8011-2dde32acad03,325c0f40-1dfd-4611-a5ca-5584bb1b86dc,Black diamond cheese,21,product:grocery,2024-05-17 21:56:18.000000 UTC
4ae0d519-7f52-42e0-a466-b91b814c68de,ab572422-4285-4cde-9f5f-9558d405de6e,b74ae1e7-2eb1-4258-a34a-95d53a9877bc,f166167f-1fa9-44d6-9b52-d64772135f63_1722526702072,Naturally imperfect,36,product:grocery,2024-03-27 02:53:12.000000 UTC
50cca336-89e8-4f69-8669-ce1676f676c2,37841fe3-c311-4e28-b9da-5b1765f1bd49,194901e4-bf80-4f15-8b37-544e4192412e_1722512817375,19ec4962-7474-4829-ab01-424831f403bd_1721342120149,"cheddar cheese bagel, 6 pack",85,product,2024-03-01 07:23:35.000000 UTC
f35d3b5d-350f-4815-82fc-eab07c6214fc,714336f6-8feb-48bd-942e-b7938b2745c6,afcce6af-132b-4c4a-a380-b70919ff2501,80811b28-1b3d-486d-87ee-ab53633eeb86,Cheese,85,product,2024-02-28 21:17:46.000000 UTC
9a3b50f8-31b2-4a34-bb97-21f267660c69,527dcb85-8bc2-4da5-b6c2-2c68f671df63,afcce6af-132b-4c4a-a380-b70919ff2501,91942d63-c73d-48c6-a277-b0a01cf2ccc3,Lait en poudre,79,product,2024-04-24 12:21:00.000000 UTC
7150f7dc-273e-4d09-92da-19861cea8300,50aa6bc3-c098-4576-b9fb-2c6de119f86a,20e6f540-0adf-47ac-9a23-f5aad05e498a,f0bf53a1-bc0c-490f-9b60-1cf2270e772e,Chia seeds,328,product,2024-04-06 16:39:20.000000 UTC
ccbcd0b4-7afb-44c9-bd1f-e7124e15d553,9eff122a-e77d-4e30-a0db-e90716f7ede5,91f5517c-b429-4e50-bb9e-a1b81130fcca,29c65442-cf37-4983-9bd6-3423d7f3fa7b,Cornpop,32,product,2024-05-21 08:01:23.000000 UTC
0b3e0376-0d8b-4266-bfaa-a2ac43679130,e0e3ec3e-677b-4e3d-8d90-14edbb22622a,f0bf53a1-bc0c-490f-9b60-1cf2270e772e,c5525b5d-f48b-45ce-8f60-8f238680286e,Patate,15,product:grocery,2024-04-02 17:37:43.000000 UTC
4693048e-13ee-4d60-804a-66e97a254446,8b6080b6-2c36-4c02-a181-79133473dc77,418157da-b0b1-4d8a-b57e-12631780e5e0,a19df20b-6f3a-44de-8e86-be5c6c49a892,Refried,15,product:grocery,2024-03-12 05:52:27.000000 UTC
f0ecc78d-2433-4472-8d6e-3cb34552b383,230a405e-7d14-4241-998e-96e344f4eb1d,976a107b-4a2c-485d-864d-df9a70d2272b,acf1afc5-da49-4759-99fa-a464e64a60c7,Burger,52,product:grocery,2024-05-13 09:55:26.000000 UTC
dc589942-7b89-4d0c-9447-8f0bc7dc5f5e,9eff122a-e77d-4e30-a0db-e90716f7ede5,853139fa-7392-4bc6-b2d2-5a9333846a6c_1722525666975,83f9e6a2-c61a-4600-b4f9-38356c0adcce_1721832921712,Tide,5233,product:grocery,2024-07-17 22:18:29.000000 UTC
0c34097e-27ee-4af8-809f-29150a1d54dd,d6cd55f5-672b-4425-be68-e193098f0bc9,a858a2c9-4135-4159-8452-948064781866_1722176173289,1aeafd06-40ae-4fcd-bbe5-87c675cadaef,Green onion,142,product,2024-03-28 18:19:51.000000 UTC
40d40773-5193-49a5-8eb2-a337c70b3db9,c6ffdf03-c618-4599-8a64-2b0f63a2fe36,ed959ea0-4599-468a-8052-2e7e10cdeac0_1722422817856,20e6f540-0adf-47ac-9a23-f5aad05e498a,Refried,576,product,2024-08-11 23:51:33.000000 UTC
9d422fb5-80bc-4965-b731-c6ecbdbd1b5f,0e047a10-e4b9-4801-bb9b-96eaa21d72d5,01ba6638-effa-46a7-9d07-870fcb7f6c2f,059ed6e4-1a16-4de1-a283-3fe24ac2d541_1722432666030,Old cheddar,5233,product:grocery,2024-02-12 08:36:49.000000 UTC
7980d5a9-91fe-420d-95c6-8404b4806ad9,8cdfe8e2-0a24-4a5a-9731-1e9b64adba96,22178259-0e4e-4420-84e0-dbdec2c6efa4,3142dedd-3f1f-4d27-b0d1-95f3d7c04afa,unico,52,product:grocery,2024-06-18 11:37:07.000000 UTC
4ae0d519-7f52-42e0-a466-b91b814c68de,11707656-e6f3-44c7-83ea-5c1d2f5d44ad,188c572a-2a19-43ae-8a80-a00847001a33,5d695300-a104-4526-ab73-c84b29881bdd,821138006814,328,product,2024-07-20 07:28:05.000000 UTC
ef895ff0-2806-4e1b-930c-7628fdf93a9a,5e8533ad-cd8c-491c-97bc-9f2863814c8d,6ee35f84-aaf8-45de-a1b8-fafe6af692d2,56bcf7fe-1dfc-46a9-8122-e9506cb40a0e,pickled jalapeno slices for nachos,54,product,2024-07-19 00:26:45.000000 UTC
03ff513a-0fb9-4ba5-8337-58b2f7bf4386,a1e7c694-2880-4bfa-b8c7-38b0052cdb9b,9f778ede-6420-425e-a213-b044454bfe63_1722523664148,80811b28-1b3d-486d-87ee-ab53633eeb86,mayonnaise,104,product:grocery,2024-06-28 16:01:29.000000 UTC
8833fc8e-549b-4deb-8f23-e111f77677e4,2cafff91-cfd8-41f4-8879-96b825e3ee74,c47a5713-a5d9-4440-b2fc-388767fd556c,afe3caf0-ff7d-4a77-9c64-986e5a93d89c_1721998722840,butter chicken cooking sauce,85,product,2024-02-16 05:16:35.000000 UTC
056cb77c-9df5-479f-ae6c-bbbf18568421,63d9721b-ba46-4a0d-9533-f56dc458ebd8,23c72808-5646-4efe-b70a-cca3644c47ab,19ec4962-7474-4829-ab01-424831f403bd_1721342120149,Weiner wraps,54,product,2024-08-01 20:20:23.000000 UTC
e9c88c1e-d5f1-4b5a-927a-73a139a5b076,6e3f5524-3be4-4546-b1b3-a278a91b924b,a19df20b-6f3a-44de-8e86-be5c6c49a892,ee0299b3-434b-4137-ba54-770fa9c39c80,Weiner wraps,58,product:grocery,2024-07-07 22:26:33.000000 UTC
d28a9d1e-cd1e-448b-8cac-8f08f5d6b75f,6662aae0-39ea-4c59-b71d-50542e3ac82b,afe3caf0-ff7d-4a77-9c64-986e5a93d89c_1721998722840,c47a5713-a5d9-4440-b2fc-388767fd556c,Kashi,576,product:grocery,2024-08-12 15:51:07.000000 UTC
fc4f47d3-6487-4456-b738-8474ed00dc48,e0e3ec3e-677b-4e3d-8d90-14edbb22622a,0bba95f6-5765-41ed-83f9-0b4c93260ae6_1717697399587,99e3690b-507a-4324-9362-cb2606500ad7,dairy cheese,238,product,2024-01-09 11:50:25.000000 UTC
2cfcf37b-2643-4631-b4d1-2059e67cbadc,2923eeff-3e11-4843-a4e4-471022aba5a3,9a7b7e87-9ac4-4096-b74b-0d26274abee3,4b035b60-0a9d-4ac2-9683-551780ab20d2,Lactose free ice cream,38,product:grocery,2024-01-13 03:43:31.000000 UTC
f0ecc78d-2433-4472-8d6e-3cb34552b383,1b201027-e096-4d74-80b8-9cd6414a49cf,3142dedd-3f1f-4d27-b0d1-95f3d7c04afa,23c72808-5646-4efe-b70a-cca3644c47ab,schneider pepperoni,142,product:grocery,2024-01-11 11:55:48.000000 UTC
49d340a0-c12b-4f84-8ac0-ed06724773bc,37841fe3-c311-4e28-b9da-5b1765f1bd49,ee0299b3-434b-4137-ba54-770fa9c39c80,7d3cafe5-70c8-4929-9a46-e0caceddf518,mayonnaise,104,product,2024-05-02 22:23:59.000000 UTC
0c34097e-27ee-4af8-809f-29150a1d54dd,4958334a-f0f7-40fc-a1ed-cddde45376ba,2d254be9-2a5d-46bd-a434-888a51810aee,9cdb3404-602e-41b6-ba3d-f57efae79883,Fresh vegetables,14,product:grocery,2024-04-09 14:41:55.000000 UTC
2cfcf37b-2643-4631-b4d1-2059e67cbadc,405991ab-8a3f-44ed-9e45-ab8987657671,acf1afc5-da49-4759-99fa-a464e64a60c7,43ec5eea-168c-4a69-8137-3b5702cd77c5_1719446935614,pickled jalapeno slices for nachos,38,product:grocery,2024-04-20 17:47:06.000000 UTC
79720615-9439-45c8-979b-e07a1f404053,b97c9506-968a-4fcd-909f-28d5999100da,19946b7e-8b0d-42c6-8a9b-b0c0efea9dc0,56bcf7fe-1dfc-46a9-8122-e9506cb40a0e,Ginger root,16,product,2024-04-06 07:58:46.000000 UTC
826b9b03-adb3-49b9-a6bb-74206c96d342,a7007967-f221-480f-8d69-8b7076c95ff8,01ba6638-effa-46a7-9d07-870fcb7f6c2f,e6112791-d0dd-43e7-9cfd-f72567a85eef,Honeycomb,48,product:grocery,2024-05-04 14:58:15.000000 UTC
f35d3b5d-350f-4815-82fc-eab07c6214fc,42c7e3f6-6cb5-4b67-91fe-a99b65477477,68fc7296-1279-45e0-85c5-42b8da37dbf5,8fbcba15-5184-4575-bbd7-7b7b574db3f6,crayola,1523,product:grocery,2024-08-05 17:16:40.000000 UTC
165cab58-cd09-454c-90d7-bc146f08d8a8,d8a95406-1023-447c-a199-efda15dbb6a6,56bcf7fe-1dfc-46a9-8122-e9506cb40a0e,10d9be76-674c-4cc0-8aa3-2193734a96f9_1722535780701,Green onion,25,product,2024-03-21 08:10:02.000000 UTC
27d1e6e0-8a49-41a8-ad27-935c14bf9479,d8a95406-1023-447c-a199-efda15dbb6a6,9a7b7e87-9ac4-4096-b74b-0d26274abee3,6360813f-2e21-4c25-8233-3af018dc5142,shredded cheese,48,product,2024-08-20 23:03:48.000000 UTC
d5e0970c-f9ba-463b-afbe-d5718b1ec6f3,6e3f5524-3be4-4546-b1b3-a278a91b924b,b95f61a7-02ca-476e-81c5-f3577635fa66,c5525b5d-f48b-45ce-8f60-8f238680286e,Pancake syrup,58,product:grocery,2024-06-06 15:12:09.000000 UTC
5620c5aa-8760-4a11-812a-6d0c0a62f6ae,95d6051e-a47e-416f-8994-086a7ba8b53a,19ec4962-7474-4829-ab01-424831f403bd_1721342120149,f0bf53a1-bc0c-490f-9b60-1cf2270e772e,Mini potatoes,254,product,2024-07-06 20:35:59.000000 UTC
0705e287-6bfa-4e02-b623-908b8f042cca,9af1fa22-5911-4a14-9e6a-0cc49cb5b8b1,4107216d-32fe-4a71-bb7f-65c886755c56,4b035b60-0a9d-4ac2-9683-551780ab20d2,loreal eye cream,112,product:grocery,2024-06-04 01:08:16.000000 UTC
99410849-a564-4f32-a907-ed181e293c67,e481c236-58f6-4747-9890-ce4305e265db,325c0f40-1dfd-4611-a5ca-5584bb1b86dc,22178259-0e4e-4420-84e0-dbdec2c6efa4,Sprite Zero,576,product:grocery,2024-03-02 07:15:01.000000 UTC
78d233af-7c5b-4080-9928-28b8be8fa71d,f3108559-928b-4be5-844e-7c6a89c711f6,3225e78b-ddcb-4c96-8b5d-86311fd407c9,619e2f56-13e5-4d43-83c6-acb6ebf0ed0a,fresh fruits,32,product,2024-03-30 03:32:44.000000 UTC
1a473a4e-37b3-4c73-817c-a207d56000fc,8b6080b6-2c36-4c02-a181-79133473dc77,4b035b60-0a9d-4ac2-9683-551780ab20d2,976a107b-4a2c-485d-864d-df9a70d2272b,Onion,832,product,2024-04-04 17:34:22.000000 UTC
28037ecf-40b4-45b6-a351-b7adf490406c,fa0d4f5e-fa54-468a-bbc0-fe5a16b96292,68fc7296-1279-45e0-85c5-42b8da37dbf5,8deaed6c-de1c-4554-89ea-9958a74e2af1_1722430565110,mini choclate chip,30,product,2024-05-13 10:17:01.000000 UTC
c601c179-c0f5-4e80-b182-3819c96df6ba,5e8533ad-cd8c-491c-97bc-9f2863814c8d,07dc90e5-3c3f-41cf-8315-58a8a07d5209_1722463545830,d7fbe1d0-86ae-4c87-8db3-5b49c1b2481b,butter chicken cooking sauce,18,product,2024-04-09 08:52:30.000000 UTC
8833fc8e-549b-4deb-8f23-e111f77677e4,6e3f5524-3be4-4546-b1b3-a278a91b924b,6e96598b-6117-4be8-8667-6c5940a82959,6ee35f84-aaf8-45de-a1b8-fafe6af692d2,Red peppers,32,product:grocery,2024-02-15 17:11:52.000000 UTC
51f5c999-ab93-4572-9d0e-0512cb589f9d,6af22730-8e5e-4440-9a4e-de44e627c192,0bba95f6-5765-41ed-83f9-0b4c93260ae6_1717697399587,bda82ed3-eede-4367-b10f-e6b388d69469,Backbacon,104,product,2024-08-18 13:24:54.000000 UTC
73432253-96e7-4390-b87c-004acdcefc09,527dcb85-8bc2-4da5-b6c2-2c68f671df63,f2f2a59a-33a6-4c40-bd2e-fa7f524fc262_1721513043128,e3555c40-fa6f-4fb9-8393-675349b0e791,Hamburger,69,product,2024-03-20 06:52:27.000000 UTC
5c767c4a-19c7-46f0-8c9a-ecc063aab64e,9c04592a-3577-41ac-a6dd-055afc63f5a6,c47a5713-a5d9-4440-b2fc-388767fd556c,10d9be76-674c-4cc0-8aa3-2193734a96f9_1722535780701,Round steak,779,product,2024-07-06 16:07:27.000000 UTC
3c7279cc-19d7-4992-9ae5-25012944f53c,9c04592a-3577-41ac-a6dd-055afc63f5a6,31d09d66-fac2-43af-a961-6e1990ed54ed_1721702488573,f166167f-1fa9-44d6-9b52-d64772135f63_1722526702072,Wraps,576,product,2024-05-31 01:15:21.000000 UTC
592de869-1bc5-497b-8363-4ac5c943b2e5,9c311dca-ded2-41ed-9706-9f4910ac92ae,9568edbd-bdb5-4f56-92f7-2214627a506c,07dc90e5-3c3f-41cf-8315-58a8a07d5209_1722463545830,Simply oran,107,product,2024-02-21 15:19:26.000000 UTC
99410849-a564-4f32-a907-ed181e293c67,9c04592a-3577-41ac-a6dd-055afc63f5a6,56bcf7fe-1dfc-46a9-8122-e9506cb40a0e,afcce6af-132b-4c4a-a380-b70919ff2501,"nordica cottage cheese, 2%",320,product:grocery,2024-06-15 21:18:37.000000 UTC
c601c179-c0f5-4e80-b182-3819c96df6ba,78348552-546e-4c5c-9974-07ceba0dcecc,19ec4962-7474-4829-ab01-424831f403bd_1721342120149,194901e4-bf80-4f15-8b37-544e4192412e_1722512817375,Weiner wraps,54,product,2024-04-21 23:09:41.000000 UTC
6cff5171-bad4-4ee9-9c89-b13d7292769f,0d54e830-6e1c-4ba0-b642-877c44e0a8c4,fc5394ec-8eb3-4a64-b2b4-3522d794994b,56bcf7fe-1dfc-46a9-8122-e9506cb40a0e,kefir,103,product,2024-03-17 22:23:30.000000 UTC
5ed341d1-a627-479e-9c8b-0bcda24a4051,f6724633-cfbc-441a-a5fa-5a9676df474b,19946b7e-8b0d-42c6-8a9b-b0c0efea9dc0,f2f2a59a-33a6-4c40-bd2e-fa7f524fc262_1721513043128,Lait en poudre,884,product:grocery,2024-03-23 15:26:18.000000 UTC
544cc9b8-de4f-407c-9d5f-fe1cd3f5d99d,4f3d6c30-3ab3-4fe2-9a05-212127fd0f57,059ed6e4-1a16-4de1-a283-3fe24ac2d541_1722432666030,91f5517c-b429-4e50-bb9e-a1b81130fcca,pickled jalapeno slices for nachos,69,product,2024-06-04 13:48:23.000000 UTC
a7e040a2-85ba-4f1d-b485-fbb8f4ceb249,c55b8553-a8fd-432d-8634-fca2e2bf17c1,6e96598b-6117-4be8-8667-6c5940a82959,1aeafd06-40ae-4fcd-bbe5-87c675cadaef,butter chicken cooking sauce,25,product,2024-02-13 08:19:47.000000 UTC
5620c5aa-8760-4a11-812a-6d0c0a62f6ae,5a6fcc09-c161-418b-bdf4-0612f2a8662b,8deaed6c-de1c-4554-89ea-9958a74e2af1_1722430565110,19946b7e-8b0d-42c6-8a9b-b0c0efea9dc0,watermelon,19,product,2024-07-16 15:44:02.000000 UTC
4ae0d519-7f52-42e0-a466-b91b814c68de,d4b40381-e108-4062-96d5-17fd50007695,f2f2a59a-33a6-4c40-bd2e-fa7f524fc262_1721513043128,a858a2c9-4135-4159-8452-948064781866_1722176173289,Baby spinach,365,product,2024-07-22 00:08:20.000000 UTC
772929ae-716f-4164-be66-1bc107afd327,7c559a48-8308-4fc5-b7ed-d8d3ff49b207,9f778ede-6420-425e-a213-b044454bfe63_1722523664148,80811b28-1b3d-486d-87ee-ab53633eeb86,fresh fruits,766,product,2024-06-20 00:58:00.000000 UTC
4a14d306-fb19-4a10-9e91-72971a6f0648,ab572422-4285-4cde-9f5f-9558d405de6e,3142dedd-3f1f-4d27-b0d1-95f3d7c04afa,9568edbd-bdb5-4f56-92f7-2214627a506c,Icing sugar,64,product:grocery,2024-06-06 17:00:35.000000 UTC
43092c91-84fc-4844-85a3-8925a834536d,8eaa96bb-a29c-446a-8653-44692727c1d6,e6112791-d0dd-43e7-9cfd-f72567a85eef,6ee35f84-aaf8-45de-a1b8-fafe6af692d2,Tide,238,product,2024-01-24 06:03:47.000000 UTC
49d340a0-c12b-4f84-8ac0-ed06724773bc,c66b8d68-9ab5-488f-be0f-e85ad2d9a9e6,68df02bf-39c9-49e6-888a-45357bfbd64e_1722533735617,d37aff26-ae3a-4d93-8832-b2e15571478e,Pancake syrup,4,product,2024-06-08 08:34:53.000000 UTC
d28a9d1e-cd1e-448b-8cac-8f08f5d6b75f,714336f6-8feb-48bd-942e-b7938b2745c6,4107216d-32fe-4a71-bb7f-65c886755c56,acf1afc5-da49-4759-99fa-a464e64a60c7,Milk skim,34,product:grocery,2024-03-22 16:01:38.000000 UTC
d28a9d1e-cd1e-448b-8cac-8f08f5d6b75f,8cdfe8e2-0a24-4a5a-9731-1e9b64adba96,e3555c40-fa6f-4fb9-8393-675349b0e791,8deaed6c-de1c-4554-89ea-9958a74e2af1_1722430565110,Veggie crispy minis,129,product,2024-03-08 07:46:25.000000 UTC
49d340a0-c12b-4f84-8ac0-ed06724773bc,7c559a48-8308-4fc5-b7ed-d8d3ff49b207,8fbcba15-5184-4575-bbd7-7b7b574db3f6,194901e4-bf80-4f15-8b37-544e4192412e_1722512817375,Puff pastry,35,product,2024-03-23 16:03:02.000000 UTC
79720615-9439-45c8-979b-e07a1f404053,7e058c6a-7d5a-42b0-85ce-4ae6b37804b7,f0bf53a1-bc0c-490f-9b60-1cf2270e772e,00a73943-2170-4414-8011-2dde32acad03,caesar salad,5233,product:grocery,2024-05-13 12:05:25.000000 UTC
b3cc11d4-5da2-4e00-8da6-db5ac9ca1079,4920a186-3ed8-4a5d-b98c-33d67898f3d4,f166167f-1fa9-44d6-9b52-d64772135f63_1722526702072,a5129c37-5e0b-4311-84ea-25771562ad2c,Onion,37,product:grocery,2024-04-06 06:37:18.000000 UTC
d3d9185f-7506-46e1-95ab-f9ed7e3beda0,b758e756-e7cf-4968-8b86-23260875f7ec,01ba6638-effa-46a7-9d07-870fcb7f6c2f,c5acb622-f856-497e-ab5e-f11caa0da560,Onion,779,product:grocery,2024-02-14 04:17:26.000000 UTC
826b9b03-adb3-49b9-a6bb-74206c96d342,3abd0c4f-cae9-40a2-81e8-2498bba04fab,43ec5eea-168c-4a69-8137-3b5702cd77c5_1719446935614,23c72808-5646-4efe-b70a-cca3644c47ab,caesar salad,65,product,2024-08-01 10:27:18.000000 UTC
